"id","ts","cnt","l1","l2","l3","l4","apmi"
2256,"2018-06-23 14:50:00",114,114,0,0,0,100
2280,"2018-06-23 16:50:00",107,107,0,0,0,100
2325,"2018-06-23 20:35:00",87,87,0,0,0,100
2265,"2018-06-23 15:35:00",150,150,0,0,0,100
2273,"2018-06-23 16:15:00",138,138,0,0,0,100
2247,"2018-06-23 14:05:00",230,230,0,0,0,100
2335,"2018-06-23 21:25:00",158,158,0,0,0,100
2257,"2018-06-23 14:55:00",133,133,0,0,0,100
2298,"2018-06-23 18:20:00",117,117,0,0,0,100
2287,"2018-06-23 17:25:00",142,142,0,0,0,100
2248,"2018-06-23 14:10:00",159,159,0,0,0,100
2307,"2018-06-23 19:05:00",150,150,0,0,0,100
2266,"2018-06-23 15:40:00",144,144,0,0,0,100
2281,"2018-06-23 16:55:00",135,135,0,0,0,100
2274,"2018-06-23 16:20:00",107,107,0,0,0,100
2258,"2018-06-23 15:00:00",143,143,0,0,0,100
2249,"2018-06-23 14:15:00",124,124,0,0,0,100
2293,"2018-06-23 17:55:00",184,184,0,0,0,100
2323,"2018-06-23 20:25:00",93,93,0,0,0,100
2267,"2018-06-23 15:45:00",125,125,0,0,0,100
2303,"2018-06-23 18:45:00",94,94,0,0,0,100
2259,"2018-06-23 15:05:00",140,140,0,0,0,100
2250,"2018-06-23 14:20:00",168,168,0,0,0,100
2311,"2018-06-23 19:25:00",151,151,0,0,0,100
2275,"2018-06-23 16:25:00",132,132,0,0,0,100
2282,"2018-06-23 17:00:00",132,132,0,0,0,100
2268,"2018-06-23 15:50:00",130,130,0,0,0,100
2251,"2018-06-23 14:25:00",303,302,0,1,0,99.835
2260,"2018-06-23 15:10:00",123,123,0,0,0,100
2288,"2018-06-23 17:30:00",135,135,0,0,0,100
2331,"2018-06-23 21:05:00",107,107,0,0,0,100
2299,"2018-06-23 18:25:00",118,118,0,0,0,100
2294,"2018-06-23 18:00:00",199,199,0,0,0,100
2252,"2018-06-23 14:30:00",133,133,0,0,0,100
2276,"2018-06-23 16:30:00",127,127,0,0,0,100
2269,"2018-06-23 15:55:00",144,143,0,1,0,99.6528
2261,"2018-06-23 15:15:00",133,133,0,0,0,100
2253,"2018-06-23 14:35:00",170,170,0,0,0,100
2283,"2018-06-23 17:05:00",119,119,0,0,0,100
2318,"2018-06-23 20:00:00",140,140,0,0,0,100
2289,"2018-06-23 17:35:00",157,157,0,0,0,100
2262,"2018-06-23 15:20:00",131,131,0,0,0,100
2277,"2018-06-23 16:35:00",143,143,0,0,0,100
2270,"2018-06-23 16:00:00",149,149,0,0,0,100
2254,"2018-06-23 14:40:00",154,154,0,0,0,100
2315,"2018-06-23 19:45:00",117,116,1,0,0,99.7863
2304,"2018-06-23 18:50:00",110,110,0,0,0,100
2308,"2018-06-23 19:10:00",98,98,0,0,0,100
2263,"2018-06-23 15:25:00",126,126,0,0,0,100
2284,"2018-06-23 17:10:00",135,135,0,0,0,100
2295,"2018-06-23 18:05:00",226,226,0,0,0,100
2271,"2018-06-23 16:05:00",170,170,0,0,0,100
2278,"2018-06-23 16:40:00",119,119,0,0,0,100
2290,"2018-06-23 17:40:00",309,309,0,0,0,100
2300,"2018-06-23 18:30:00",103,103,0,0,0,100
2312,"2018-06-23 19:30:00",136,136,0,0,0,100
2285,"2018-06-23 17:15:00",141,141,0,0,0,100
2321,"2018-06-23 20:15:00",99,99,0,0,0,100
2296,"2018-06-23 18:10:00",109,109,0,0,0,100
2305,"2018-06-23 18:55:00",124,124,0,0,0,100
2291,"2018-06-23 17:45:00",120,120,0,0,0,100
2334,"2018-06-23 21:20:00",129,129,0,0,0,100
2301,"2018-06-23 18:35:00",126,125,0,1,0,99.6032
2309,"2018-06-23 19:15:00",121,121,0,0,0,100
2297,"2018-06-23 18:15:00",147,147,0,0,0,100
2328,"2018-06-23 20:50:00",110,110,0,0,0,100
2326,"2018-06-23 20:40:00",119,119,0,0,0,100
2316,"2018-06-23 19:50:00",124,124,0,0,0,100
2313,"2018-06-23 19:35:00",111,110,1,0,0,99.7748
2306,"2018-06-23 19:00:00",98,98,0,0,0,100
2319,"2018-06-23 20:05:00",105,104,1,0,0,99.7619
2324,"2018-06-23 20:30:00",100,100,0,0,0,100
2310,"2018-06-23 19:20:00",117,117,0,0,0,100
2322,"2018-06-23 20:20:00",97,97,0,0,0,100
2337,"2018-06-23 21:35:00",109,109,0,0,0,100
2330,"2018-06-23 21:00:00",138,138,0,0,0,100
2317,"2018-06-23 19:55:00",182,181,1,0,0,99.8626
2320,"2018-06-23 20:10:00",101,101,0,0,0,100
2333,"2018-06-23 21:15:00",155,155,0,0,0,100
2343,"2018-06-23 22:05:00",102,102,0,0,0,100
2332,"2018-06-23 21:10:00",138,138,0,0,0,100
2327,"2018-06-23 20:45:00",94,94,0,0,0,100
2329,"2018-06-23 20:55:00",103,103,0,0,0,100
2338,"2018-06-23 21:40:00",112,112,0,0,0,100
2341,"2018-06-23 21:55:00",102,102,0,0,0,100
2339,"2018-06-23 21:45:00",133,133,0,0,0,100
2342,"2018-06-23 22:00:00",110,110,0,0,0,100
2340,"2018-06-23 21:50:00",134,134,0,0,0,100
2348,"2018-06-23 22:30:00",125,125,0,0,0,100
2344,"2018-06-23 22:10:00",89,89,0,0,0,100
2345,"2018-06-23 22:15:00",91,91,0,0,0,100
2346,"2018-06-23 22:20:00",129,127,0,1,0,98.8372
2347,"2018-06-23 22:25:00",116,115,0,0,0,99.1379
2349,"2018-06-23 22:35:00",87,87,0,0,0,100
2356,"2018-06-23 23:10:00",113,113,0,0,0,100
2350,"2018-06-23 22:40:00",84,84,0,0,0,100
2351,"2018-06-23 22:45:00",121,120,0,0,1,99.3802
2352,"2018-06-23 22:50:00",78,78,0,0,0,100
2353,"2018-06-23 22:55:00",95,95,0,0,0,100
2354,"2018-06-23 23:00:00",109,109,0,0,0,100
2355,"2018-06-23 23:05:00",129,129,0,0,0,100
4107,"2018-06-30 01:05:00",102,101,1,0,0,99.7549
2451,"2018-06-24 07:05:00",108,108,0,0,0,100
2431,"2018-06-24 05:25:00",175,175,0,0,0,100
2387,"2018-06-24 01:45:00",85,85,0,0,0,100
2428,"2018-06-24 05:10:00",84,84,0,0,0,100
2401,"2018-06-24 02:55:00",100,100,0,0,0,100
2367,"2018-06-24 00:05:00",85,83,0,2,0,98.8235
2357,"2018-06-23 23:15:00",158,158,0,0,0,100
2376,"2018-06-24 00:50:00",103,103,0,0,0,100
2412,"2018-06-24 03:50:00",93,93,0,0,0,100
2378,"2018-06-24 01:00:00",106,105,1,0,0,99.7642
2395,"2018-06-24 02:25:00",88,88,0,0,0,100
2358,"2018-06-23 23:20:00",116,116,0,0,0,100
2380,"2018-06-24 01:10:00",108,108,0,0,0,100
2368,"2018-06-24 00:10:00",92,92,0,0,0,100
2377,"2018-06-24 00:55:00",92,92,0,0,0,100
2388,"2018-06-24 01:50:00",87,87,0,0,0,100
2359,"2018-06-23 23:25:00",110,110,0,0,0,100
2407,"2018-06-24 03:25:00",97,97,0,0,0,100
2369,"2018-06-24 00:15:00",68,68,0,0,0,100
2421,"2018-06-24 04:35:00",115,115,0,0,0,100
2381,"2018-06-24 01:15:00",99,99,0,0,0,100
2360,"2018-06-23 23:30:00",95,95,0,0,0,100
2447,"2018-06-24 06:45:00",112,112,0,0,0,100
2402,"2018-06-24 03:00:00",81,81,0,0,0,100
2389,"2018-06-24 01:55:00",89,89,0,0,0,100
2370,"2018-06-24 00:20:00",90,90,0,0,0,100
2396,"2018-06-24 02:30:00",112,112,0,0,0,100
2361,"2018-06-23 23:35:00",109,109,0,0,0,100
2382,"2018-06-24 01:20:00",92,92,0,0,0,100
2417,"2018-06-24 04:15:00",82,82,0,0,0,100
2434,"2018-06-24 05:40:00",75,74,1,0,0,99.6667
2425,"2018-06-24 04:55:00",94,94,0,0,0,100
2371,"2018-06-24 00:25:00",94,94,0,0,0,100
2362,"2018-06-23 23:40:00",77,77,0,0,0,100
2413,"2018-06-24 03:55:00",93,93,0,0,0,100
2390,"2018-06-24 02:00:00",158,158,0,0,0,100
2408,"2018-06-24 03:30:00",118,118,0,0,0,100
2383,"2018-06-24 01:25:00",113,113,0,0,0,100
2397,"2018-06-24 02:35:00",79,79,0,0,0,100
2372,"2018-06-24 00:30:00",89,89,0,0,0,100
2363,"2018-06-23 23:45:00",98,98,0,0,0,100
2403,"2018-06-24 03:05:00",88,88,0,0,0,100
2391,"2018-06-24 02:05:00",184,183,1,0,0,99.8641
2364,"2018-06-23 23:50:00",90,90,0,0,0,100
2373,"2018-06-24 00:35:00",87,87,0,0,0,100
2384,"2018-06-24 01:30:00",90,90,0,0,0,100
2441,"2018-06-24 06:15:00",86,86,0,0,0,100
2439,"2018-06-24 06:05:00",142,141,1,0,0,99.8239
2365,"2018-06-23 23:55:00",80,80,0,0,0,100
2422,"2018-06-24 04:40:00",80,80,0,0,0,100
2398,"2018-06-24 02:40:00",106,106,0,0,0,100
2374,"2018-06-24 00:40:00",96,96,0,0,0,100
2418,"2018-06-24 04:20:00",100,100,0,0,0,100
2409,"2018-06-24 03:35:00",118,118,0,0,0,100
2366,"2018-06-24 00:00:00",96,96,0,0,0,100
2385,"2018-06-24 01:35:00",107,107,0,0,0,100
2392,"2018-06-24 02:10:00",83,83,0,0,0,100
2404,"2018-06-24 03:10:00",111,111,0,0,0,100
2375,"2018-06-24 00:45:00",92,92,0,0,0,100
2414,"2018-06-24 04:00:00",97,97,0,0,0,100
2399,"2018-06-24 02:45:00",101,101,0,0,0,100
2386,"2018-06-24 01:40:00",86,86,0,0,0,100
2429,"2018-06-24 05:15:00",93,93,0,0,0,100
2393,"2018-06-24 02:15:00",82,82,0,0,0,100
2437,"2018-06-24 05:55:00",128,128,0,0,0,100
2432,"2018-06-24 05:30:00",108,108,0,0,0,100
2405,"2018-06-24 03:15:00",99,99,0,0,0,100
2426,"2018-06-24 05:00:00",113,113,0,0,0,100
2410,"2018-06-24 03:40:00",153,153,0,0,0,100
2400,"2018-06-24 02:50:00",89,89,0,0,0,100
2394,"2018-06-24 02:20:00",76,76,0,0,0,100
2419,"2018-06-24 04:25:00",96,96,0,0,0,100
2415,"2018-06-24 04:05:00",83,83,0,0,0,100
2406,"2018-06-24 03:20:00",75,75,0,0,0,100
2423,"2018-06-24 04:45:00",94,94,0,0,0,100
2411,"2018-06-24 03:45:00",122,122,0,0,0,100
2443,"2018-06-24 06:25:00",97,97,0,0,0,100
2435,"2018-06-24 05:45:00",108,108,0,0,0,100
2430,"2018-06-24 05:20:00",118,118,0,0,0,100
2420,"2018-06-24 04:30:00",88,88,0,0,0,100
2416,"2018-06-24 04:10:00",88,88,0,0,0,100
2427,"2018-06-24 05:05:00",86,86,0,0,0,100
2456,"2018-06-24 07:30:00",144,144,0,0,0,100
2424,"2018-06-24 04:50:00",98,98,0,0,0,100
2446,"2018-06-24 06:40:00",120,120,0,0,0,100
2433,"2018-06-24 05:35:00",83,83,0,0,0,100
2452,"2018-06-24 07:10:00",145,145,0,0,0,100
2440,"2018-06-24 06:10:00",105,105,0,0,0,100
2438,"2018-06-24 06:00:00",124,124,0,0,0,100
2436,"2018-06-24 05:50:00",95,95,0,0,0,100
2445,"2018-06-24 06:35:00",138,138,0,0,0,100
2442,"2018-06-24 06:20:00",94,94,0,0,0,100
2455,"2018-06-24 07:25:00",168,167,1,0,0,99.8512
2444,"2018-06-24 06:30:00",91,91,0,0,0,100
2454,"2018-06-24 07:20:00",154,154,0,0,0,100
2449,"2018-06-24 06:55:00",117,117,0,0,0,100
2448,"2018-06-24 06:50:00",90,90,0,0,0,100
2450,"2018-06-24 07:00:00",93,93,0,0,0,100
2453,"2018-06-24 07:15:00",134,134,0,0,0,100
2461,"2018-06-24 07:55:00",129,129,0,0,0,100
2457,"2018-06-24 07:35:00",100,100,0,0,0,100
2458,"2018-06-24 07:40:00",109,109,0,0,0,100
2459,"2018-06-24 07:45:00",111,111,0,0,0,100
2460,"2018-06-24 07:50:00",101,101,0,0,0,100
2462,"2018-06-24 08:00:00",143,143,0,0,0,100
2463,"2018-06-24 08:05:00",156,156,0,0,0,100
2467,"2018-06-24 08:25:00",131,131,0,0,0,100
2464,"2018-06-24 08:10:00",155,155,0,0,0,100
2465,"2018-06-24 08:15:00",114,114,0,0,0,100
2466,"2018-06-24 08:20:00",99,96,1,0,2,98.2323
2468,"2018-06-24 08:30:00",115,115,0,0,0,100
2469,"2018-06-24 08:35:00",147,147,0,0,0,100
2504,"2018-06-24 11:30:00",116,116,0,0,0,100
2527,"2018-06-24 13:25:00",116,116,0,0,0,100
2497,"2018-06-24 10:55:00",111,111,0,0,0,100
2489,"2018-06-24 10:15:00",114,114,0,0,0,100
2480,"2018-06-24 09:30:00",107,107,0,0,0,100
2470,"2018-06-24 08:40:00",144,144,0,0,0,100
2545,"2018-06-24 14:55:00",89,89,0,0,0,100
2539,"2018-06-24 14:25:00",172,172,0,0,0,100
2511,"2018-06-24 12:05:00",117,117,0,0,0,100
2517,"2018-06-24 12:35:00",111,111,0,0,0,100
2505,"2018-06-24 11:35:00",121,121,0,0,0,100
2471,"2018-06-24 08:45:00",107,107,0,0,0,100
2481,"2018-06-24 09:35:00",107,107,0,0,0,100
2490,"2018-06-24 10:20:00",142,142,0,0,0,100
2498,"2018-06-24 11:00:00",124,124,0,0,0,100
2552,"2018-06-24 15:30:00",90,90,0,0,0,100
2472,"2018-06-24 08:50:00",96,96,0,0,0,100
2550,"2018-06-24 15:20:00",75,75,0,0,0,100
2536,"2018-06-24 14:10:00",144,144,0,0,0,100
2482,"2018-06-24 09:40:00",172,171,0,0,0,99.4186
2523,"2018-06-24 13:05:00",168,168,0,0,0,100
2491,"2018-06-24 10:25:00",115,114,1,0,0,99.7826
2512,"2018-06-24 12:10:00",124,124,0,0,0,100
2473,"2018-06-24 08:55:00",114,114,0,0,0,100
2499,"2018-06-24 11:05:00",209,209,0,0,0,100
2506,"2018-06-24 11:40:00",113,113,0,0,0,100
2483,"2018-06-24 09:45:00",200,200,0,0,0,100
2532,"2018-06-24 13:50:00",85,85,0,0,0,100
2474,"2018-06-24 09:00:00",107,107,0,0,0,100
2528,"2018-06-24 13:30:00",105,105,0,0,0,100
2518,"2018-06-24 12:40:00",123,123,0,0,0,100
2492,"2018-06-24 10:30:00",120,120,0,0,0,100
2484,"2018-06-24 09:50:00",111,111,0,0,0,100
2475,"2018-06-24 09:05:00",172,172,0,0,0,100
2500,"2018-06-24 11:10:00",117,117,0,0,0,100
2507,"2018-06-24 11:45:00",99,99,0,0,0,100
2493,"2018-06-24 10:35:00",101,101,0,0,0,100
2476,"2018-06-24 09:10:00",150,150,0,0,0,100
2513,"2018-06-24 12:15:00",168,168,0,0,0,100
2485,"2018-06-24 09:55:00",121,121,0,0,0,100
2548,"2018-06-24 15:10:00",120,120,0,0,0,100
2501,"2018-06-24 11:15:00",156,155,0,1,0,99.6795
2477,"2018-06-24 09:15:00",125,125,0,0,0,100
2494,"2018-06-24 10:40:00",106,105,0,1,0,99.5283
2486,"2018-06-24 10:00:00",103,103,0,0,0,100
2524,"2018-06-24 13:10:00",100,100,0,0,0,100
2519,"2018-06-24 12:45:00",143,143,0,0,0,100
2508,"2018-06-24 11:50:00",145,145,0,0,0,100
2478,"2018-06-24 09:20:00",97,97,0,0,0,100
2543,"2018-06-24 14:45:00",78,78,0,0,0,100
2514,"2018-06-24 12:20:00",132,132,0,0,0,100
2487,"2018-06-24 10:05:00",95,92,2,0,1,98.6842
2495,"2018-06-24 10:45:00",110,110,0,0,0,100
2502,"2018-06-24 11:20:00",113,113,0,0,0,100
2479,"2018-06-24 09:25:00",144,144,0,0,0,100
2540,"2018-06-24 14:30:00",101,101,0,0,0,100
2529,"2018-06-24 13:35:00",224,224,0,0,0,100
2488,"2018-06-24 10:10:00",105,105,0,0,0,100
2533,"2018-06-24 13:55:00",96,96,0,0,0,100
2509,"2018-06-24 11:55:00",130,130,0,0,0,100
2496,"2018-06-24 10:50:00",148,146,1,0,0,99.1554
2520,"2018-06-24 12:50:00",138,138,0,0,0,100
2503,"2018-06-24 11:25:00",117,117,0,0,0,100
2515,"2018-06-24 12:25:00",126,126,0,0,0,100
2562,"2018-06-24 16:20:00",108,108,0,0,0,100
2525,"2018-06-24 13:15:00",101,101,0,0,0,100
2537,"2018-06-24 14:15:00",146,146,0,0,0,100
2510,"2018-06-24 12:00:00",113,112,1,0,0,99.7788
2554,"2018-06-24 15:40:00",89,89,0,0,0,100
2546,"2018-06-24 15:00:00",107,107,0,0,0,100
2521,"2018-06-24 12:55:00",211,211,0,0,0,100
2516,"2018-06-24 12:30:00",127,127,0,0,0,100
2530,"2018-06-24 13:40:00",92,92,0,0,0,100
2526,"2018-06-24 13:20:00",113,112,0,1,0,99.5575
2534,"2018-06-24 14:00:00",85,85,0,0,0,100
2561,"2018-06-24 16:15:00",143,143,0,0,0,100
2556,"2018-06-24 15:50:00",89,89,0,0,0,100
2541,"2018-06-24 14:35:00",87,87,0,0,0,100
2522,"2018-06-24 13:00:00",104,104,0,0,0,100
2538,"2018-06-24 14:20:00",137,136,0,1,0,99.635
2531,"2018-06-24 13:45:00",102,102,0,0,0,100
2560,"2018-06-24 16:10:00",107,106,0,1,0,99.5327
2544,"2018-06-24 14:50:00",181,181,0,0,0,100
2535,"2018-06-24 14:05:00",103,103,0,0,0,100
2551,"2018-06-24 15:25:00",83,83,0,0,0,100
2549,"2018-06-24 15:15:00",101,101,0,0,0,100
2547,"2018-06-24 15:05:00",111,111,0,0,0,100
2542,"2018-06-24 14:40:00",91,91,0,0,0,100
2559,"2018-06-24 16:05:00",101,101,0,0,0,100
2553,"2018-06-24 15:35:00",83,83,0,0,0,100
2555,"2018-06-24 15:45:00",82,82,0,0,0,100
2558,"2018-06-24 16:00:00",89,89,0,0,0,100
2557,"2018-06-24 15:55:00",86,86,0,0,0,100
2563,"2018-06-24 16:25:00",114,114,0,0,0,100
2574,"2018-06-24 17:20:00",235,235,0,0,0,100
2564,"2018-06-24 16:30:00",151,151,0,0,0,100
2570,"2018-06-24 17:00:00",185,185,0,0,0,100
2566,"2018-06-24 16:40:00",123,122,0,1,0,99.5935
2565,"2018-06-24 16:35:00",139,137,0,1,1,99.1007
2567,"2018-06-24 16:45:00",127,126,0,1,0,99.6063
2569,"2018-06-24 16:55:00",229,229,0,0,0,100
2568,"2018-06-24 16:50:00",130,130,0,0,0,100
2571,"2018-06-24 17:05:00",98,98,0,0,0,100
2572,"2018-06-24 17:10:00",101,101,0,0,0,100
2573,"2018-06-24 17:15:00",110,110,0,0,0,100
2576,"2018-06-24 17:30:00",115,114,1,0,0,99.7826
2575,"2018-06-24 17:25:00",152,151,1,0,0,99.8355
2580,"2018-06-24 17:50:00",131,131,0,0,0,100
2577,"2018-06-24 17:35:00",109,109,0,0,0,100
2578,"2018-06-24 17:40:00",132,132,0,0,0,100
2579,"2018-06-24 17:45:00",120,120,0,0,0,100
2581,"2018-06-24 17:55:00",104,103,0,0,0,99.0385
2639,"2018-06-24 22:45:00",153,153,0,0,0,100
2629,"2018-06-24 21:55:00",73,73,0,0,0,100
2609,"2018-06-24 20:15:00",126,126,0,0,0,100
2601,"2018-06-24 19:35:00",191,191,0,0,0,100
2592,"2018-06-24 18:50:00",183,183,0,0,0,100
2582,"2018-06-24 18:00:00",117,117,0,0,0,100
2623,"2018-06-24 21:25:00",90,90,0,0,0,100
2651,"2018-06-24 23:45:00",63,63,0,0,0,100
2678,"2018-06-25 02:00:00",78,78,0,0,0,100
2617,"2018-06-24 20:55:00",107,107,0,0,0,100
2583,"2018-06-24 18:05:00",109,109,0,0,0,100
2593,"2018-06-24 18:55:00",213,213,0,0,0,100
2674,"2018-06-25 01:40:00",77,77,0,0,0,100
2602,"2018-06-24 19:40:00",94,94,0,0,0,100
2610,"2018-06-24 20:20:00",195,195,0,0,0,100
2673,"2018-06-25 01:35:00",68,68,0,0,0,100
2635,"2018-06-24 22:25:00",158,158,0,0,0,100
2584,"2018-06-24 18:10:00",134,134,0,0,0,100
2594,"2018-06-24 19:00:00",167,165,2,0,0,99.7006
2660,"2018-06-25 00:30:00",66,66,0,0,0,100
2624,"2018-06-24 21:30:00",326,324,0,2,0,99.6933
2630,"2018-06-24 22:00:00",157,157,0,0,0,100
2603,"2018-06-24 19:45:00",103,102,0,1,0,99.5146
2585,"2018-06-24 18:15:00",155,155,0,0,0,100
2618,"2018-06-24 21:00:00",115,115,0,0,0,100
2595,"2018-06-24 19:05:00",106,105,0,1,0,99.5283
2611,"2018-06-24 20:25:00",106,106,0,0,0,100
2644,"2018-06-24 23:10:00",66,66,0,0,0,100
2586,"2018-06-24 18:20:00",133,133,0,0,0,100
2640,"2018-06-24 22:50:00",125,125,0,0,0,100
2604,"2018-06-24 19:50:00",96,95,1,0,0,99.7396
2596,"2018-06-24 19:10:00",88,86,0,2,0,98.8636
2587,"2018-06-24 18:25:00",112,112,0,0,0,100
2648,"2018-06-24 23:30:00",56,56,0,0,0,100
2625,"2018-06-24 21:35:00",105,105,0,0,0,100
2612,"2018-06-24 20:30:00",116,116,0,0,0,100
2619,"2018-06-24 21:05:00",106,106,0,0,0,100
2588,"2018-06-24 18:30:00",97,97,0,0,0,100
2605,"2018-06-24 19:55:00",76,76,0,0,0,100
2636,"2018-06-24 22:30:00",106,106,0,0,0,100
2631,"2018-06-24 22:05:00",71,71,0,0,0,100
2669,"2018-06-25 01:15:00",79,79,0,0,0,100
2589,"2018-06-24 18:35:00",148,148,0,0,0,100
2597,"2018-06-24 19:15:00",115,114,0,0,0,99.1304
2613,"2018-06-24 20:35:00",92,92,0,0,0,100
2598,"2018-06-24 19:20:00",104,104,0,0,0,100
2655,"2018-06-25 00:05:00",109,109,0,0,0,100
2606,"2018-06-24 20:00:00",102,102,0,0,0,100
2652,"2018-06-24 23:50:00",62,62,0,0,0,100
2590,"2018-06-24 18:40:00",92,92,0,0,0,100
2626,"2018-06-24 21:40:00",89,89,0,0,0,100
2620,"2018-06-24 21:10:00",102,102,0,0,0,100
2599,"2018-06-24 19:25:00",117,117,0,0,0,100
2614,"2018-06-24 20:40:00",82,82,0,0,0,100
2591,"2018-06-24 18:45:00",118,118,0,0,0,100
2607,"2018-06-24 20:05:00",88,88,0,0,0,100
2641,"2018-06-24 22:55:00",164,164,0,0,0,100
2645,"2018-06-24 23:15:00",62,62,0,0,0,100
2632,"2018-06-24 22:10:00",271,270,0,0,1,99.7232
2600,"2018-06-24 19:30:00",138,138,0,0,0,100
2621,"2018-06-24 21:15:00",87,87,0,0,0,100
2637,"2018-06-24 22:35:00",204,204,0,0,0,100
2608,"2018-06-24 20:10:00",85,85,0,0,0,100
2615,"2018-06-24 20:45:00",109,109,0,0,0,100
2627,"2018-06-24 21:45:00",105,105,0,0,0,100
2672,"2018-06-25 01:30:00",64,64,0,0,0,100
2658,"2018-06-25 00:20:00",135,135,0,0,0,100
2622,"2018-06-24 21:20:00",91,91,0,0,0,100
2649,"2018-06-24 23:35:00",73,73,0,0,0,100
2616,"2018-06-24 20:50:00",98,97,1,0,0,99.7449
2633,"2018-06-24 22:15:00",1070,1070,0,0,0,100
2628,"2018-06-24 21:50:00",89,89,0,0,0,100
2642,"2018-06-24 23:00:00",160,160,0,0,0,100
2638,"2018-06-24 22:40:00",138,137,0,0,0,99.2754
2663,"2018-06-25 00:45:00",186,186,0,0,0,100
2646,"2018-06-24 23:20:00",110,110,0,0,0,100
2634,"2018-06-24 22:20:00",301,300,1,0,0,99.9169
2653,"2018-06-24 23:55:00",44,44,0,0,0,100
2665,"2018-06-25 00:55:00",69,69,0,0,0,100
2661,"2018-06-25 00:35:00",72,72,0,0,0,100
2643,"2018-06-24 23:05:00",71,71,0,0,0,100
2650,"2018-06-24 23:40:00",74,74,0,0,0,100
2656,"2018-06-25 00:10:00",84,84,0,0,0,100
2647,"2018-06-24 23:25:00",69,69,0,0,0,100
2666,"2018-06-25 01:00:00",77,77,0,0,0,100
2659,"2018-06-25 00:25:00",99,99,0,0,0,100
2654,"2018-06-25 00:00:00",61,61,0,0,0,100
2675,"2018-06-25 01:45:00",76,76,0,0,0,100
2671,"2018-06-25 01:25:00",76,76,0,0,0,100
2668,"2018-06-25 01:10:00",67,67,0,0,0,100
2657,"2018-06-25 00:15:00",145,145,0,0,0,100
2664,"2018-06-25 00:50:00",125,125,0,0,0,100
2662,"2018-06-25 00:40:00",73,73,0,0,0,100
2676,"2018-06-25 01:50:00",171,171,0,0,0,100
2670,"2018-06-25 01:20:00",78,78,0,0,0,100
2691,"2018-06-25 03:05:00",81,81,0,0,0,100
2683,"2018-06-25 02:25:00",81,81,0,0,0,100
2677,"2018-06-25 01:55:00",82,82,0,0,0,100
2680,"2018-06-25 02:10:00",54,54,0,0,0,100
2679,"2018-06-25 02:05:00",71,71,0,0,0,100
2682,"2018-06-25 02:20:00",86,86,0,0,0,100
2681,"2018-06-25 02:15:00",90,90,0,0,0,100
2684,"2018-06-25 02:30:00",60,60,0,0,0,100
2685,"2018-06-25 02:35:00",76,76,0,0,0,100
2686,"2018-06-25 02:40:00",83,83,0,0,0,100
2687,"2018-06-25 02:45:00",57,57,0,0,0,100
2688,"2018-06-25 02:50:00",70,70,0,0,0,100
2689,"2018-06-25 02:55:00",71,71,0,0,0,100
2690,"2018-06-25 03:00:00",71,71,0,0,0,100
2692,"2018-06-25 03:10:00",64,64,0,0,0,100
2693,"2018-06-25 03:15:00",203,203,0,0,0,100
2694,"2018-06-25 03:20:00",76,76,0,0,0,100
2764,"2018-06-25 09:10:00",112,111,1,0,0,99.7768
2722,"2018-06-25 05:40:00",93,91,0,2,0,98.9247
2736,"2018-06-25 06:50:00",92,92,0,0,0,100
2714,"2018-06-25 05:00:00",75,72,3,0,0,99
2777,"2018-06-25 10:15:00",138,138,0,0,0,100
2695,"2018-06-25 03:25:00",90,90,0,0,0,100
2705,"2018-06-25 04:15:00",67,67,0,0,0,100
2770,"2018-06-25 09:40:00",193,193,0,0,0,100
2730,"2018-06-25 06:20:00",109,105,2,0,1,97.9358
2723,"2018-06-25 05:45:00",95,94,0,0,1,99.2105
2715,"2018-06-25 05:05:00",218,218,0,0,0,100
2696,"2018-06-25 03:30:00",81,81,0,0,0,100
2748,"2018-06-25 07:50:00",220,218,2,0,0,99.7727
2706,"2018-06-25 04:20:00",73,73,0,0,0,100
2757,"2018-06-25 08:35:00",152,152,0,0,0,100
2743,"2018-06-25 07:25:00",87,87,0,0,0,100
2737,"2018-06-25 06:55:00",94,93,1,0,0,99.734
2697,"2018-06-25 03:35:00",74,74,0,0,0,100
2716,"2018-06-25 05:10:00",90,90,0,0,0,100
2707,"2018-06-25 04:25:00",86,86,0,0,0,100
2731,"2018-06-25 06:25:00",109,109,0,0,0,100
2724,"2018-06-25 05:50:00",129,129,0,0,0,100
2698,"2018-06-25 03:40:00",89,89,0,0,0,100
2761,"2018-06-25 08:55:00",109,109,0,0,0,100
2753,"2018-06-25 08:15:00",150,150,0,0,0,100
2775,"2018-06-25 10:05:00",409,409,0,0,0,100
2708,"2018-06-25 04:30:00",92,92,0,0,0,100
2717,"2018-06-25 05:15:00",119,119,0,0,0,100
2699,"2018-06-25 03:45:00",166,166,0,0,0,100
2725,"2018-06-25 05:55:00",104,104,0,0,0,100
2749,"2018-06-25 07:55:00",121,121,0,0,0,100
2738,"2018-06-25 07:00:00",133,133,0,0,0,100
2709,"2018-06-25 04:35:00",78,78,0,0,0,100
2700,"2018-06-25 03:50:00",136,136,0,0,0,100
2732,"2018-06-25 06:30:00",106,106,0,0,0,100
2718,"2018-06-25 05:20:00",96,96,0,0,0,100
2744,"2018-06-25 07:30:00",119,119,0,0,0,100
2701,"2018-06-25 03:55:00",90,90,0,0,0,100
