"id","ts","cnt","l1","l2","l3","l4","apmi"
407,"2018-07-02 15:00:00",708,703,4,1,0,99.7881
411,"2018-07-02 19:00:00",720,716,3,0,1,99.7917
414,"2018-07-02 22:00:00",969,963,3,0,2,99.6646
415,"2018-07-02 23:00:00",1181,1178,2,1,0,99.9153
427,"2018-07-03 11:00:00",1416,1414,0,2,0,99.9294
418,"2018-07-03 02:00:00",1060,1059,1,0,0,99.9764
441,"2018-07-04 01:00:00",671,669,0,0,0,99.7019
457,"2018-07-04 17:00:00",1277,1277,0,0,0,100
438,"2018-07-03 22:00:00",904,897,1,2,0,99.4193
432,"2018-07-03 16:00:00",1043,1040,2,1,0,99.9041
431,"2018-07-03 15:00:00",1051,1050,1,0,0,99.9762
447,"2018-07-04 07:00:00",3159,3155,3,1,0,99.9604
433,"2018-07-03 17:00:00",1111,1111,0,0,0,100
430,"2018-07-03 14:00:00",1220,1220,0,0,0,100
446,"2018-07-04 06:00:00",1612,1607,2,2,0,99.8449
442,"2018-07-04 02:00:00",741,739,0,0,0,99.7301
461,"2018-07-04 21:00:00",1010,1006,4,0,0,99.901
455,"2018-07-04 15:00:00",1028,1027,0,1,0,99.9514
448,"2018-07-04 08:00:00",1097,1097,0,0,0,100
451,"2018-07-04 11:00:00",1045,1045,0,0,0,100
450,"2018-07-04 10:00:00",1047,1047,0,0,0,100
454,"2018-07-04 14:00:00",985,984,1,0,0,99.9746
467,"2018-07-05 03:00:00",1504,1504,0,0,0,100
466,"2018-07-05 02:00:00",2799,2798,1,0,0,99.9911
464,"2018-07-05 00:00:00",921,921,0,0,0,100
460,"2018-07-04 20:00:00",1106,1105,1,0,0,99.9774
462,"2018-07-04 22:00:00",856,852,2,0,0,99.7079
463,"2018-07-04 23:00:00",737,736,1,0,0,99.9661
465,"2018-07-05 01:00:00",1323,1323,0,0,0,100
469,"2018-07-05 05:00:00",973,967,0,6,0,99.6917
472,"2018-07-05 08:00:00",1376,1376,0,0,0,100
468,"2018-07-05 04:00:00",3823,3823,0,0,0,100
470,"2018-07-05 06:00:00",1157,1155,0,1,0,99.8704
471,"2018-07-05 07:00:00",1195,1192,1,1,1,99.8745
474,"2018-07-05 10:00:00",1239,1239,0,0,0,100
473,"2018-07-05 09:00:00",1280,1277,2,1,0,99.9219
476,"2018-07-05 12:00:00",1237,1232,1,3,0,99.7777
475,"2018-07-05 11:00:00",1244,1242,1,1,0,99.9397
477,"2018-07-05 13:00:00",1348,1347,1,0,0,99.9815
478,"2018-07-05 14:00:00",1463,1459,2,0,2,99.8633
479,"2018-07-05 15:00:00",1210,1209,1,0,0,99.9793
492,"2018-07-06 04:00:00",1112,1099,10,3,0,99.6403
571,"2018-07-09 11:00:00",1157,1154,3,0,0,99.9352
566,"2018-07-09 06:00:00",649,647,1,1,0,99.8844
531,"2018-07-07 19:00:00",735,732,1,2,0,99.8299
486,"2018-07-05 22:00:00",1098,1091,0,6,0,99.6357
553,"2018-07-08 17:00:00",897,897,0,0,0,100
537,"2018-07-08 01:00:00",4230,4228,2,0,0,99.9882
494,"2018-07-06 06:00:00",1049,1048,1,0,0,99.9762
481,"2018-07-05 17:00:00",1592,1592,0,0,0,100
539,"2018-07-08 03:00:00",457,455,2,0,0,99.8906
520,"2018-07-07 08:00:00",640,639,0,1,0,99.9219
488,"2018-07-06 00:00:00",858,857,0,1,0,99.9417
504,"2018-07-06 16:00:00",1183,1145,15,5,0,97.9501
496,"2018-07-06 08:00:00",1040,1038,1,0,0,99.8798
544,"2018-07-08 08:00:00",615,612,3,0,0,99.8781
483,"2018-07-05 19:00:00",1400,1396,3,0,1,99.8929
489,"2018-07-06 01:00:00",938,938,0,0,0,100
535,"2018-07-07 23:00:00",485,482,2,0,0,99.6907
532,"2018-07-07 20:00:00",582,582,0,0,0,100
498,"2018-07-06 10:00:00",1569,1565,0,2,1,99.8247
516,"2018-07-07 04:00:00",463,462,1,0,0,99.946
545,"2018-07-08 09:00:00",631,629,2,0,0,99.9208
485,"2018-07-05 21:00:00",1106,1103,2,1,0,99.9096
480,"2018-07-05 16:00:00",1226,1226,0,0,0,100
513,"2018-07-07 01:00:00",537,537,0,0,0,100
491,"2018-07-06 03:00:00",1320,1317,1,2,0,99.9053
500,"2018-07-06 12:00:00",1172,1172,0,0,0,100
502,"2018-07-06 14:00:00",1133,1133,0,0,0,100
552,"2018-07-08 16:00:00",1399,1396,0,2,0,99.857
549,"2018-07-08 13:00:00",660,659,1,0,0,99.9621
543,"2018-07-08 07:00:00",707,705,2,0,0,99.9293
519,"2018-07-07 07:00:00",941,941,0,0,0,100
487,"2018-07-05 23:00:00",998,995,3,0,0,99.9249
482,"2018-07-05 18:00:00",1477,1476,1,0,0,99.9831
493,"2018-07-06 05:00:00",945,943,2,0,0,99.9471
546,"2018-07-08 10:00:00",957,953,3,1,0,99.8694
511,"2018-07-06 23:00:00",544,543,1,0,0,99.954
509,"2018-07-06 21:00:00",724,720,4,0,0,99.8619
507,"2018-07-06 19:00:00",616,614,1,0,0,99.7971
495,"2018-07-06 07:00:00",1136,1136,0,0,0,100
484,"2018-07-05 20:00:00",1194,1191,1,2,0,99.8953
542,"2018-07-08 06:00:00",4221,4218,2,0,1,99.9704
505,"2018-07-06 17:00:00",1696,1671,8,3,3,99.0124
490,"2018-07-06 02:00:00",1044,1038,0,6,0,99.7126
554,"2018-07-08 18:00:00",831,831,0,0,0,100
497,"2018-07-06 09:00:00",1046,1046,0,0,0,100
533,"2018-07-07 21:00:00",1380,1379,1,0,0,99.9819
515,"2018-07-07 03:00:00",541,541,0,0,0,100
538,"2018-07-08 02:00:00",496,495,1,0,0,99.9496
526,"2018-07-07 14:00:00",564,564,0,0,0,100
499,"2018-07-06 11:00:00",1363,1362,1,0,0,99.9817
527,"2018-07-07 15:00:00",711,710,0,1,0,99.9297
525,"2018-07-07 13:00:00",550,549,1,0,0,99.9545
518,"2018-07-07 06:00:00",532,532,0,0,0,100
501,"2018-07-06 13:00:00",1084,1084,0,0,0,100
557,"2018-07-08 21:00:00",582,582,0,0,0,100
524,"2018-07-07 12:00:00",895,895,0,0,0,100
503,"2018-07-06 15:00:00",1219,1216,2,1,0,99.918
547,"2018-07-08 11:00:00",1173,1166,2,4,1,99.7229
541,"2018-07-08 05:00:00",491,488,3,0,0,99.8473
528,"2018-07-07 16:00:00",3220,3219,1,0,0,99.9922
523,"2018-07-07 11:00:00",1407,1407,0,0,0,100
510,"2018-07-06 22:00:00",396,393,1,2,0,99.6843
551,"2018-07-08 15:00:00",840,838,2,0,0,99.9405
536,"2018-07-08 00:00:00",3012,3010,1,1,0,99.9751
512,"2018-07-07 00:00:00",452,449,3,0,0,99.8341
514,"2018-07-07 02:00:00",540,539,1,0,0,99.9537
506,"2018-07-06 18:00:00",557,557,0,0,0,100
508,"2018-07-06 20:00:00",621,620,1,0,0,99.9597
529,"2018-07-07 17:00:00",922,922,0,0,0,100
522,"2018-07-07 10:00:00",1229,1228,0,1,0,99.9593
517,"2018-07-07 05:00:00",601,593,7,1,0,99.6256
534,"2018-07-07 22:00:00",511,507,1,1,0,99.4618
521,"2018-07-07 09:00:00",3172,3171,1,0,0,99.9921
570,"2018-07-09 10:00:00",815,815,0,0,0,100
530,"2018-07-07 18:00:00",563,563,0,0,0,100
563,"2018-07-09 03:00:00",555,549,0,6,0,99.4595
561,"2018-07-09 01:00:00",525,523,1,0,0,99.7619
540,"2018-07-08 04:00:00",467,462,5,0,0,99.7323
555,"2018-07-08 19:00:00",857,856,0,0,0,99.8833
550,"2018-07-08 14:00:00",499,498,1,0,0,99.9499
548,"2018-07-08 12:00:00",1172,1169,3,0,0,99.936
568,"2018-07-09 08:00:00",708,706,2,0,0,99.9294
559,"2018-07-08 23:00:00",842,840,1,1,0,99.9109
564,"2018-07-09 04:00:00",542,536,2,1,1,99.3081
556,"2018-07-08 20:00:00",726,725,1,0,0,99.9656
560,"2018-07-09 00:00:00",963,963,0,0,0,100
558,"2018-07-08 22:00:00",3718,3715,1,1,1,99.9597
573,"2018-07-09 13:00:00",743,741,1,1,0,99.8991
569,"2018-07-09 09:00:00",707,704,0,3,0,99.7878
562,"2018-07-09 02:00:00",500,500,0,0,0,100
577,"2018-07-09 17:00:00",1427,1424,1,2,0,99.9124
575,"2018-07-09 15:00:00",1367,1367,0,0,0,100
565,"2018-07-09 05:00:00",471,471,0,0,0,100
576,"2018-07-09 16:00:00",724,722,2,0,0,99.9309
567,"2018-07-09 07:00:00",784,784,0,0,0,100
574,"2018-07-09 14:00:00",483,482,1,0,0,99.9482
572,"2018-07-09 12:00:00",1332,1324,5,1,0,99.7185
579,"2018-07-09 19:00:00",2302,2300,2,0,0,99.9783
578,"2018-07-09 18:00:00",1332,1329,3,0,0,99.9437
580,"2018-07-09 20:00:00",4164,4160,4,0,0,99.976
582,"2018-07-09 22:00:00",4274,4270,1,2,0,99.9474
581,"2018-07-09 21:00:00",4379,4378,0,1,0,99.9886
584,"2018-07-10 00:00:00",1305,1305,0,0,0,100
583,"2018-07-09 23:00:00",1437,1436,1,0,0,99.9826
586,"2018-07-10 02:00:00",1100,1100,0,0,0,100
585,"2018-07-10 01:00:00",1210,1210,0,0,0,100
589,"2018-07-10 05:00:00",1266,1265,0,1,0,99.9605
587,"2018-07-10 03:00:00",1080,1080,0,0,0,100
588,"2018-07-10 04:00:00",1343,1343,0,0,0,100
590,"2018-07-10 06:00:00",1248,1242,6,0,0,99.8798
591,"2018-07-10 07:00:00",1427,1369,19,4,1,97.0918
660,"2018-07-13 04:00:00",398,397,0,1,0,99.8744
624,"2018-07-11 16:00:00",992,991,1,0,0,99.9748
651,"2018-07-12 19:00:00",1311,1287,12,3,9,99.1419
692,"2018-07-14 12:00:00",881,878,3,0,0,99.9149
638,"2018-07-12 06:00:00",1094,1093,1,0,0,99.9771
609,"2018-07-11 01:00:00",596,593,3,0,0,99.8742
637,"2018-07-12 05:00:00",750,749,1,0,0,99.9667
596,"2018-07-10 12:00:00",2168,2162,3,3,0,99.8962
605,"2018-07-10 21:00:00",983,982,1,0,0,99.9746
612,"2018-07-11 04:00:00",809,808,0,1,0,99.9382
636,"2018-07-12 04:00:00",888,887,1,0,0,99.9718
645,"2018-07-12 13:00:00",824,818,0,4,2,99.5752
592,"2018-07-10 08:00:00",1347,1346,1,0,0,99.9814
601,"2018-07-10 17:00:00",854,849,3,2,0,99.7951
639,"2018-07-12 07:00:00",1145,1144,1,0,0,99.9782
619,"2018-07-11 11:00:00",911,909,2,0,0,99.9451
635,"2018-07-12 03:00:00",701,701,0,0,0,100
617,"2018-07-11 09:00:00",992,992,0,0,0,100
629,"2018-07-11 21:00:00",819,690,126,2,1,95.9402
597,"2018-07-10 13:00:00",1417,1417,0,0,0,100
626,"2018-07-11 18:00:00",655,653,0,0,2,99.771
621,"2018-07-11 13:00:00",1142,1141,1,0,0,99.9781
615,"2018-07-11 07:00:00",832,832,0,0,0,100
593,"2018-07-10 09:00:00",1440,1439,0,1,0,99.9653
684,"2018-07-14 04:00:00",638,637,0,1,0,99.9216
606,"2018-07-10 22:00:00",715,713,0,2,0,99.8601
602,"2018-07-10 18:00:00",1012,1012,0,0,0,100
679,"2018-07-13 23:00:00",716,713,2,1,0,99.8603
610,"2018-07-11 02:00:00",630,626,1,3,0,99.7222
640,"2018-07-12 08:00:00",3536,3536,0,0,0,100
598,"2018-07-10 14:00:00",1077,1077,0,0,0,100
634,"2018-07-12 02:00:00",644,643,1,0,0,99.9612
623,"2018-07-11 15:00:00",940,940,0,0,0,100
665,"2018-07-13 09:00:00",939,938,0,1,0,99.9468
613,"2018-07-11 05:00:00",762,761,1,0,0,99.9672
594,"2018-07-10 10:00:00",1388,1388,0,0,0,100
656,"2018-07-13 00:00:00",680,680,0,0,0,100
648,"2018-07-12 16:00:00",641,641,0,0,0,100
641,"2018-07-12 09:00:00",3155,3148,3,4,0,99.9128
603,"2018-07-10 19:00:00",903,900,1,2,0,99.8616
655,"2018-07-12 23:00:00",649,646,3,0,0,99.8844
628,"2018-07-11 20:00:00",587,586,1,0,0,99.9574
633,"2018-07-12 01:00:00",676,674,1,1,0,99.8891
607,"2018-07-10 23:00:00",655,654,1,0,0,99.9618
599,"2018-07-10 15:00:00",817,815,2,0,0,99.9388
678,"2018-07-13 22:00:00",614,612,1,0,0,99.7964
632,"2018-07-12 00:00:00",749,749,0,0,0,100
625,"2018-07-11 17:00:00",813,813,0,0,0,100
595,"2018-07-10 11:00:00",1420,1419,0,1,0,99.9648
618,"2018-07-11 10:00:00",895,891,3,1,0,99.8603
611,"2018-07-11 03:00:00",817,815,0,2,0,99.8776
654,"2018-07-12 22:00:00",1313,1311,1,1,0,99.9429
642,"2018-07-12 10:00:00",955,955,0,0,0,100
604,"2018-07-10 20:00:00",875,874,1,0,0,99.9714
620,"2018-07-11 12:00:00",934,933,1,0,0,99.9732
616,"2018-07-11 08:00:00",1164,1130,32,2,0,99.2268
650,"2018-07-12 18:00:00",1162,1161,1,0,0,99.9785
600,"2018-07-10 16:00:00",865,863,0,0,1,99.7977
646,"2018-07-12 14:00:00",724,723,1,0,0,99.9655
664,"2018-07-13 08:00:00",939,936,1,2,0,99.8669
608,"2018-07-11 00:00:00",520,519,0,1,0,99.9038
614,"2018-07-11 06:00:00",895,891,4,0,0,99.8883
631,"2018-07-11 23:00:00",725,724,1,0,0,99.9655
622,"2018-07-11 14:00:00",996,994,0,2,0,99.8996
661,"2018-07-13 05:00:00",508,508,0,0,0,100
643,"2018-07-12 11:00:00",632,631,1,0,0,99.9604
653,"2018-07-12 21:00:00",1053,1050,3,0,0,99.9288
627,"2018-07-11 19:00:00",585,584,0,1,0,99.9145
666,"2018-07-13 10:00:00",866,866,0,0,0,100
663,"2018-07-13 07:00:00",765,764,1,0,0,99.9673
675,"2018-07-13 19:00:00",826,826,0,0,0,100
657,"2018-07-13 01:00:00",711,711,0,0,0,100
630,"2018-07-11 22:00:00",925,924,0,0,1,99.9189
658,"2018-07-13 02:00:00",703,701,0,2,0,99.8577
644,"2018-07-12 12:00:00",620,620,0,0,0,100
652,"2018-07-12 20:00:00",785,782,2,1,0,99.8726
647,"2018-07-12 15:00:00",610,610,0,0,0,100
649,"2018-07-12 17:00:00",788,787,1,0,0,99.9683
669,"2018-07-13 13:00:00",1011,1007,3,1,0,99.8764
674,"2018-07-13 18:00:00",1135,1134,1,0,0,99.978
659,"2018-07-13 03:00:00",463,463,0,0,0,100
667,"2018-07-13 11:00:00",1159,1158,1,0,0,99.9784
672,"2018-07-13 16:00:00",796,796,0,0,0,100
662,"2018-07-13 06:00:00",585,585,0,0,0,100
689,"2018-07-14 09:00:00",744,743,1,0,0,99.9664
681,"2018-07-14 01:00:00",591,591,0,0,0,100
680,"2018-07-14 00:00:00",671,671,0,0,0,100
671,"2018-07-13 15:00:00",827,826,0,0,0,99.8791
668,"2018-07-13 12:00:00",802,800,2,0,0,99.9377
673,"2018-07-13 17:00:00",797,796,1,0,0,99.9686
688,"2018-07-14 08:00:00",823,821,1,0,0,99.8481
683,"2018-07-14 03:00:00",668,668,0,0,0,100
670,"2018-07-13 14:00:00",839,838,0,0,1,99.9106
677,"2018-07-13 21:00:00",729,728,0,1,0,99.9314
676,"2018-07-13 20:00:00",916,915,1,0,0,99.9727
687,"2018-07-14 07:00:00",792,791,1,0,0,99.9684
682,"2018-07-14 02:00:00",612,611,1,0,0,99.9592
686,"2018-07-14 06:00:00",737,735,2,0,0,99.9322
685,"2018-07-14 05:00:00",664,660,1,3,0,99.7364
694,"2018-07-14 14:00:00",706,705,1,0,0,99.9646
690,"2018-07-14 10:00:00",860,855,5,0,0,99.8547
691,"2018-07-14 11:00:00",953,952,0,1,0,99.9475
693,"2018-07-14 13:00:00",717,716,1,0,0,99.9651
695,"2018-07-14 15:00:00",729,729,0,0,0,100
696,"2018-07-14 16:00:00",792,791,1,0,0,99.9684
697,"2018-07-14 17:00:00",882,879,1,2,0,99.8583
698,"2018-07-14 18:00:00",838,838,0,0,0,100
701,"2018-07-14 21:00:00",682,681,1,0,0,99.9633
699,"2018-07-14 19:00:00",808,808,0,0,0,100
700,"2018-07-14 20:00:00",773,770,2,1,0,99.8706
702,"2018-07-14 22:00:00",650,649,0,0,0,99.8462
703,"2018-07-14 23:00:00",648,647,1,0,0,99.9614
706,"2018-07-15 02:00:00",508,507,0,1,0,99.9016
720,"2018-07-15 16:00:00",2434,2433,0,1,0,99.9795
704,"2018-07-15 00:00:00",593,593,0,0,0,100
723,"2018-07-15 19:00:00",2077,2075,1,1,0,99.9639
731,"2018-07-16 03:00:00",840,837,2,1,0,99.881
707,"2018-07-15 03:00:00",528,527,1,0,0,99.9527
735,"2018-07-16 10:00:00",2243,2238,3,1,0,99.8997
717,"2018-07-15 13:00:00",1254,1252,2,0,0,99.9601
713,"2018-07-15 09:00:00",1350,1335,14,0,0,99.6667
730,"2018-07-16 02:00:00",896,894,1,0,0,99.8605
708,"2018-07-15 04:00:00",562,560,2,0,0,99.911
726,"2018-07-15 22:00:00",943,941,0,0,0,99.7879
709,"2018-07-15 05:00:00",652,649,2,1,0,99.8466
714,"2018-07-15 10:00:00",969,964,2,1,2,99.742
734,"2018-07-16 09:00:00",3997,3995,1,0,0,99.9687
718,"2018-07-15 14:00:00",1037,1034,2,1,0,99.9036
728,"2018-07-16 00:00:00",960,959,0,0,0,99.8958
738,"2018-07-16 13:00:00",1169,1161,1,6,0,99.6364
724,"2018-07-15 20:00:00",1853,1851,2,0,0,99.973
710,"2018-07-15 06:00:00",984,983,0,1,0,99.9492
715,"2018-07-15 11:00:00",925,922,2,1,0,99.8919
722,"2018-07-15 18:00:00",3037,3031,1,4,0,99.893
711,"2018-07-15 07:00:00",651,649,2,0,0,99.9232
719,"2018-07-15 15:00:00",918,914,2,2,0,99.8366
733,"2018-07-16 05:00:00",586,586,0,0,0,100
732,"2018-07-16 04:00:00",827,826,0,0,0,99.8791
727,"2018-07-15 23:00:00",1290,1288,2,0,0,99.9612
725,"2018-07-15 21:00:00",1589,1582,6,0,0,99.8427
705,"2018-07-15 01:00:00",574,570,3,1,0,99.7822
721,"2018-07-15 17:00:00",2013,1996,2,5,2,99.379
716,"2018-07-15 12:00:00",1106,1103,3,0,0,99.9322
729,"2018-07-16 01:00:00",925,924,0,0,0,99.8919
712,"2018-07-15 08:00:00",1045,1043,1,1,0,99.9282
736,"2018-07-16 11:00:00",1291,1286,3,1,0,99.8257
737,"2018-07-16 12:00:00",1174,1166,4,3,1,99.7232
