"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
4499,"2018-07-01 09:45:00",1,742,72,49,255,286,3993,55
4493,"2018-07-01 09:15:00",1,772,59,21,133,400,4077,69
4529,"2018-07-01 12:15:00",1,358,58,31,133,177,2934,50
4496,"2018-07-01 09:30:00",1,1008,69,31,164,420,4636,67
4477,"2018-07-01 07:55:00",1,2417,182,46,934,935,5668,31
4474,"2018-07-01 07:40:00",1,1042,83,56,162,330,4932,59
4484,"2018-07-01 08:30:00",1,184,53,58,115,116,1910,36
4517,"2018-07-01 11:15:00",1,672,44,35,116,232,2596,59
4522,"2018-07-01 11:40:00",1,1372,92,52,372,458,4998,54
4509,"2018-07-01 10:35:00",1,806,58,30,386,397,3667,63
4502,"2018-07-01 10:00:00",1,1634,185,61,543,880,7956,43
4481,"2018-07-01 08:15:00",1,1495,125,34,611,617,4021,32
4488,"2018-07-01 08:50:00",1,2472,136,48,215,658,5447,40
4528,"2018-07-01 12:10:00",1,335,55,37,147,147,2176,39
4478,"2018-07-01 08:00:00",1,1547,268,69,810,810,8315,31
4475,"2018-07-01 07:45:00",1,706,51,22,70,199,2042,40
4491,"2018-07-01 09:05:00",1,1097,57,31,279,495,4417,77
4536,"2018-07-01 12:50:00",1,376,54,44,134,158,2012,37
4485,"2018-07-01 08:35:00",1,1253,100,28,345,348,3924,39
4507,"2018-07-01 10:25:00",1,643,100,64,247,248,3932,39
4494,"2018-07-01 09:20:00",1,832,63,25,119,271,2782,44
4505,"2018-07-01 10:15:00",1,585,41,21,179,183,1886,46
4482,"2018-07-01 08:20:00",1,298,42,36,113,139,2485,58
4497,"2018-07-01 09:35:00",1,4253,125,24,257,1192,7901,63
4519,"2018-07-01 11:25:00",1,1240,84,43,347,424,4631,55
4500,"2018-07-01 09:50:00",1,1755,181,77,759,972,6353,35
4514,"2018-07-01 11:00:00",1,1473,42,24,89,383,5266,124
4512,"2018-07-01 10:50:00",1,212,45,19,133,133,1650,36
4486,"2018-07-01 08:40:00",1,400,40,23,131,149,2174,54
4489,"2018-07-01 08:55:00",1,2818,188,35,1172,1172,7361,39
4545,"2018-07-01 13:35:00",1,11782,371,43,491,2778,18207,49
4503,"2018-07-01 10:05:00",1,1630,162,66,582,625,5689,35
4527,"2018-07-01 12:05:00",1,1224,102,29,335,384,4303,42
4492,"2018-07-01 09:10:00",1,3141,176,28,593,962,8469,48
4538,"2018-07-01 13:00:00",1,2655,153,49,449,999,9182,60
4524,"2018-07-01 11:50:00",1,291,52,38,167,190,2311,44
4521,"2018-07-01 11:35:00",1,1361,103,39,391,605,5905,57
4510,"2018-07-01 10:40:00",1,1471,130,56,593,593,5623,43
4516,"2018-07-01 11:10:00",1,506,53,40,158,242,5929,110
4508,"2018-07-01 10:30:00",1,200,42,42,107,125,1535,36
4541,"2018-07-01 13:15:00",1,1577,128,41,647,695,5395,42
4544,"2018-07-01 13:30:00",1,1059,69,40,129,403,4828,69
4518,"2018-07-01 11:20:00",1,1361,133,48,468,468,4541,34
4513,"2018-07-01 10:55:00",1,839,107,55,286,325,4310,40
4526,"2018-07-01 12:00:00",1,1228,79,34,278,518,4795,60
4543,"2018-07-01 13:25:00",1,1283,106,46,243,632,8556,80
4539,"2018-07-01 13:05:00",1,554,52,35,113,219,3127,60
4523,"2018-07-01 11:45:00",1,218,49,45,144,152,3262,66
4520,"2018-07-01 11:30:00",1,1228,151,52,605,669,6349,42
4533,"2018-07-01 12:35:00",1,1371,87,32,183,574,5237,60
4532,"2018-07-01 12:30:00",1,1587,70,24,83,382,3434,49
4531,"2018-07-01 12:25:00",1,174,40,32,80,97,1763,44
4547,"2018-07-01 13:45:00",1,1050,67,43,303,332,3709,55
4534,"2018-07-01 12:40:00",1,5886,325,42,1454,1896,17576,54
4549,"2018-07-01 13:55:00",1,2456,412,47,1210,1613,17333,42
4542,"2018-07-01 13:20:00",1,173,39,29,93,107,2111,54
4540,"2018-07-01 13:10:00",1,1326,76,38,354,410,4039,53
4546,"2018-07-01 13:40:00",1,547,75,48,198,305,3266,43
4552,"2018-07-01 14:10:00",1,1060,66,36,87,277,2576,39
4553,"2018-07-01 14:15:00",1,1683,136,52,551,717,22396,164
4548,"2018-07-01 13:50:00",1,1276,63,24,89,343,3089,49
4550,"2018-07-01 14:00:00",1,1061,114,53,496,496,3794,33
4551,"2018-07-01 14:05:00",1,1010,82,33,449,450,3458,42
4557,"2018-07-01 14:35:00",1,1028,86,47,329,411,4135,48
4554,"2018-07-01 14:20:00",1,1764,218,94,538,773,10283,47
4555,"2018-07-01 14:25:00",1,2633,181,24,793,858,9962,55
4556,"2018-07-01 14:30:00",1,403,49,33,155,171,2183,44
4558,"2018-07-01 14:40:00",1,1345,337,181,837,871,15204,45
4559,"2018-07-01 14:45:00",1,2229,143,32,744,744,4747,33
4560,"2018-07-01 14:50:00",1,2477,144,28,272,792,7972,55
4561,"2018-07-01 14:55:00",1,1482,217,24,540,540,6311,29
4562,"2018-07-01 15:00:00",1,1695,121,46,374,655,7385,61
4563,"2018-07-01 15:05:00",1,809,58,32,228,267,3049,52
4596,"2018-07-01 17:50:00",1,573,57,37,122,203,2974,52
4586,"2018-07-01 17:00:00",1,2579,145,42,517,880,8159,56
4589,"2018-07-01 17:15:00",1,933,81,37,248,526,4964,61
4606,"2018-07-01 18:40:00",1,1287,165,31,628,905,12114,73
4635,"2018-07-01 21:05:00",1,961,89,37,111,577,5356,60
4574,"2018-07-01 16:00:00",1,896,57,43,239,253,3942,68
4613,"2018-07-01 19:15:00",1,1418,108,118,520,586,4569,42
4567,"2018-07-01 15:25:00",1,2855,159,54,579,1178,14383,90
4594,"2018-07-01 17:40:00",1,888,112,30,267,533,7063,63
4564,"2018-07-01 15:10:00",1,2316,100,24,540,912,10513,105
4608,"2018-07-01 18:50:00",1,1398,97,42,396,516,5175,53
4616,"2018-07-01 19:30:00",1,336,50,37,130,130,2050,41
4578,"2018-07-01 16:20:00",1,2602,212,42,710,916,12129,57
4581,"2018-07-01 16:35:00",1,1657,130,53,437,613,9105,70
4571,"2018-07-01 15:45:00",1,171,54,38,139,151,3626,67
4592,"2018-07-01 17:30:00",1,1400,77,32,160,576,6611,85
4584,"2018-07-01 16:50:00",1,1018,120,58,442,549,10381,86
4621,"2018-07-01 19:55:00",1,505,46,24,88,170,1924,41
4565,"2018-07-01 15:15:00",1,940,49,18,305,394,3475,70
4568,"2018-07-01 15:30:00",1,1048,84,29,324,490,3953,47
4575,"2018-07-01 16:05:00",1,1038,120,46,345,692,8564,71
4601,"2018-07-01 18:15:00",1,2242,133,39,572,759,7763,58
4587,"2018-07-01 17:05:00",1,1381,112,47,382,601,9090,81
4603,"2018-07-01 18:25:00",1,1093,151,48,628,751,7869,52
4590,"2018-07-01 17:20:00",1,421,66,48,188,204,3854,58
4620,"2018-07-01 19:50:00",1,897,121,43,401,419,8393,69
4630,"2018-07-01 20:40:00",1,731,50,35,100,332,3692,73
4572,"2018-07-01 15:50:00",1,1473,124,47,312,800,8958,72
4579,"2018-07-01 16:25:00",1,1399,145,44,279,549,6566,45
4566,"2018-07-01 15:20:00",1,1476,108,27,431,862,8991,83
4569,"2018-07-01 15:35:00",1,1796,94,35,457,524,4261,45
4597,"2018-07-01 17:55:00",1,988,145,49,533,611,7541,52
4582,"2018-07-01 16:40:00",1,2879,177,39,897,907,9431,53
4576,"2018-07-01 16:10:00",1,1444,88,47,237,430,7266,82
4595,"2018-07-01 17:45:00",1,951,65,31,209,444,3725,57
4599,"2018-07-01 18:05:00",1,1558,110,67,429,697,6084,55
4610,"2018-07-01 19:00:00",1,836,66,33,264,304,3056,46
4585,"2018-07-01 16:55:00",1,3811,140,28,335,1098,9120,65
4605,"2018-07-01 18:35:00",1,940,60,26,285,304,3183,53
4615,"2018-07-01 19:25:00",1,917,164,48,394,415,9073,55
4588,"2018-07-01 17:10:00",1,1560,199,42,531,814,10356,52
4573,"2018-07-01 15:55:00",1,1655,173,310,700,700,6061,35
4593,"2018-07-01 17:35:00",1,1566,116,44,569,947,10289,88
4619,"2018-07-01 19:45:00",1,200,60,52,131,131,1803,30
4570,"2018-07-01 15:40:00",1,925,112,40,322,340,6207,55
4577,"2018-07-01 16:15:00",1,463,43,29,127,207,2595,59
4607,"2018-07-01 18:45:00",1,1365,140,34,506,806,7142,51
4580,"2018-07-01 16:30:00",1,1458,101,17,323,639,6824,67
4641,"2018-07-01 21:35:00",1,1800,13,3,64,121,8583,627
4583,"2018-07-01 16:45:00",1,264,52,41,110,110,1878,36
4612,"2018-07-01 19:10:00",1,2036,98,38,308,912,9660,98
4591,"2018-07-01 17:25:00",1,1974,123,18,547,903,9887,80
4602,"2018-07-01 18:20:00",1,851,113,52,272,517,5902,52
4634,"2018-07-01 21:00:00",1,771,65,28,160,416,5243,80
4638,"2018-07-01 21:20:00",1,5142,405,51,2020,5032,58852,145
4600,"2018-07-01 18:10:00",1,867,108,37,380,405,5849,54
4614,"2018-07-01 19:20:00",1,1319,182,22,537,555,6734,37
4598,"2018-07-01 18:00:00",1,1399,125,45,537,575,8935,71
4604,"2018-07-01 18:30:00",1,1343,87,43,179,449,5178,59
4609,"2018-07-01 18:55:00",1,2913,201,54,451,1180,19317,96
4627,"2018-07-01 20:25:00",1,1059,188,54,427,474,7335,39
4625,"2018-07-01 20:15:00",1,369,41,15,124,139,1933,47
4618,"2018-07-01 19:40:00",1,1539,71,28,247,452,5876,82
4624,"2018-07-01 20:10:00",1,1444,103,19,488,784,9195,89
4617,"2018-07-01 19:35:00",1,2239,78,24,241,512,9702,124
4611,"2018-07-01 19:05:00",1,2735,118,32,819,978,6991,59
4626,"2018-07-01 20:20:00",1,1011,87,45,248,465,6239,71
4628,"2018-07-01 20:30:00",1,232,50,37,79,110,2014,40
4623,"2018-07-01 20:05:00",1,366,44,29,121,203,4996,113
4622,"2018-07-01 20:00:00",1,1580,119,33,282,946,8696,73
4629,"2018-07-01 20:35:00",1,1017,119,32,421,469,7155,60
4631,"2018-07-01 20:45:00",1,937,78,56,163,453,8359,106
4633,"2018-07-01 20:55:00",1,1138,139,34,580,696,7672,55
4637,"2018-07-01 21:15:00",1,1815,96,29,417,901,10699,111
4639,"2018-07-01 21:25:00",1,5022,92,18,252,2149,32715,354
4642,"2018-07-01 21:40:00",1,975,23,3,199,279,15560,662
4632,"2018-07-01 20:50:00",1,2057,118,18,746,748,4848,41
4643,"2018-07-01 21:45:00",1,1347,24,3,42,570,14951,612
4636,"2018-07-01 21:10:00",1,936,92,32,422,445,5392,58
4645,"2018-07-01 21:55:00",1,1417,183,54,518,759,11000,60
4640,"2018-07-01 21:30:00",1,5061,30,3,69,147,19826,649
4644,"2018-07-01 21:50:00",1,1720,143,40,434,796,8463,59
4646,"2018-07-01 22:00:00",1,1177,131,32,647,647,4587,35
4647,"2018-07-01 22:05:00",1,1643,205,46,580,580,5342,26
4648,"2018-07-01 22:10:00",1,25035,249,40,339,6792,46962,188
4649,"2018-07-01 22:15:00",1,718,61,46,109,222,8451,137
4652,"2018-07-01 22:30:00",1,22677,257,31,299,4775,29619,115
4650,"2018-07-01 22:20:00",1,15624,391,60,661,4020,25842,66
4651,"2018-07-01 22:25:00",1,1518,93,39,512,897,11681,125
4653,"2018-07-01 22:35:00",1,31272,459,26,724,7642,45938,100
4654,"2018-07-01 22:40:00",1,6605,173,25,626,1933,14613,84
4672,"2018-07-02 00:10:00",1,1389,133,25,378,593,10797,81
4716,"2018-07-02 03:50:00",1,1277,190,138,534,654,12028,63
4669,"2018-07-01 23:55:00",1,715,67,26,229,229,2441,36
4686,"2018-07-02 01:20:00",1,795,92,16,227,227,3222,35
4694,"2018-07-02 02:00:00",1,1459,86,27,386,386,3650,42
4707,"2018-07-02 03:05:00",1,165,53,44,107,107,1814,34
4666,"2018-07-01 23:40:00",1,752,38,12,190,284,6953,181
4659,"2018-07-01 23:05:00",1,201,51,26,125,125,1481,29
4676,"2018-07-02 00:30:00",1,160,33,31,73,73,732,22
4679,"2018-07-02 00:45:00",1,1182,99,39,544,606,5396,54
4700,"2018-07-02 02:30:00",1,1234,107,37,454,478,4292,40
4655,"2018-07-01 22:45:00",1,14825,410,44,3069,3087,18081,44
4724,"2018-07-02 04:30:00",1,1234,79,37,318,323,2851,36
4663,"2018-07-01 23:25:00",1,1281,217,66,596,698,8492,39
4689,"2018-07-02 01:35:00",1,3723,217,33,1043,1043,6103,28
4673,"2018-07-02 00:15:00",1,745,73,28,325,335,2638,36
4702,"2018-07-02 02:40:00",1,775,117,22,263,268,3303,28
4711,"2018-07-02 03:25:00",1,759,50,50,59,82,68033,1334
4670,"2018-07-02 00:00:00",1,2043,182,34,868,1010,6381,35
4692,"2018-07-02 01:50:00",1,2572,132,43,846,851,5292,40
4660,"2018-07-01 23:10:00",1,846,124,29,378,379,4622,37
4656,"2018-07-01 22:50:00",1,815,75,34,218,352,4540,60
4682,"2018-07-02 01:00:00",1,1155,130,67,321,326,4422,34
4667,"2018-07-01 23:45:00",1,270,50,31,133,133,1505,30
4684,"2018-07-02 01:10:00",1,363,24,21,66,121,1405,58
4717,"2018-07-02 03:55:00",1,872,105,22,469,506,7371,70
4704,"2018-07-02 02:50:00",1,2398,182,32,683,683,4016,22
4664,"2018-07-01 23:30:00",1,1846,163,39,672,672,4086,25
4677,"2018-07-02 00:35:00",1,1286,144,17,642,684,5905,41
4674,"2018-07-02 00:20:00",1,897,115,31,286,308,5096,44
4687,"2018-07-02 01:25:00",1,1184,177,32,592,680,6737,38
4657,"2018-07-01 22:55:00",1,883,87,55,136,422,4113,47
4710,"2018-07-02 03:20:00",1,369,48,49,63,80,60843,1244
4661,"2018-07-01 23:15:00",1,1394,125,30,622,622,3893,31
4680,"2018-07-02 00:50:00",1,1456,124,30,530,530,3723,30
4728,"2018-07-02 04:50:00",1,1306,144,47,561,804,5930,41
4671,"2018-07-02 00:05:00",1,1065,76,38,374,482,4767,62
4668,"2018-07-01 23:50:00",1,5022,270,33,1424,1424,8127,30
4690,"2018-07-02 01:40:00",1,945,180,32,391,404,7049,39
4665,"2018-07-01 23:35:00",1,846,205,44,568,584,9055,44
4697,"2018-07-02 02:15:00",1,20141,157,36,297,2713,91860,584
4695,"2018-07-02 02:05:00",1,202,37,19,114,114,1340,36
4658,"2018-07-01 23:00:00",1,6827,329,63,617,1930,12843,39
4685,"2018-07-02 01:15:00",1,760,80,29,375,426,3460,43
4706,"2018-07-02 03:00:00",1,2001,124,37,533,533,3859,31
4662,"2018-07-01 23:20:00",1,1813,169,42,780,780,6602,39
4675,"2018-07-02 00:25:00",1,1892,125,14,466,922,6412,51
4678,"2018-07-02 00:40:00",1,806,101,31,226,239,3558,35
4683,"2018-07-02 01:05:00",1,974,186,43,499,540,9512,51
4699,"2018-07-02 02:25:00",1,624,99,27,323,323,3087,31
4693,"2018-07-02 01:55:00",1,824,129,37,349,366,5964,46
4709,"2018-07-02 03:15:00",1,1156,112,32,630,661,4598,41
4718,"2018-07-02 04:00:00",1,3461,102,24,228,927,6733,66
4688,"2018-07-02 01:30:00",1,370,56,28,158,162,1766,31
4681,"2018-07-02 00:55:00",1,1379,251,47,798,799,11332,45
4701,"2018-07-02 02:35:00",1,793,105,22,496,496,4328,41
4691,"2018-07-02 01:45:00",1,174,34,25,106,113,1302,38
4703,"2018-07-02 02:45:00",1,1192,123,13,452,452,2583,21
4719,"2018-07-02 04:05:00",1,189,41,25,114,117,1446,35
4696,"2018-07-02 02:10:00",1,1127,262,74,511,578,10749,41
4726,"2018-07-02 04:40:00",1,1925,138,24,488,721,9572,69
4731,"2018-07-02 05:05:00",1,1970,59,53,582,593,24828,420
4708,"2018-07-02 03:10:00",1,1228,173,40,372,462,7124,41
4698,"2018-07-02 02:20:00",1,20851,1870,34,6785,6785,59868,32
4705,"2018-07-02 02:55:00",1,898,91,16,190,382,4501,49
4720,"2018-07-02 04:10:00",1,777,170,42,616,633,6821,40
4737,"2018-07-02 05:35:00",1,153,32,22,108,111,1743,54
4721,"2018-07-02 04:15:00",1,618,64,33,281,284,2392,37
4722,"2018-07-02 04:20:00",1,361,48,29,147,147,1208,25
4712,"2018-07-02 03:30:00",1,171,38,21,114,114,1271,33
4713,"2018-07-02 03:35:00",1,764,49,48,63,89,84713,1698
4714,"2018-07-02 03:40:00",1,478,51,35,140,152,45232,873
4715,"2018-07-02 03:45:00",1,1242,112,11,547,969,9354,83
4725,"2018-07-02 04:35:00",1,1295,111,36,659,789,9712,87
4723,"2018-07-02 04:25:00",1,1306,101,21,342,454,4482,44
4727,"2018-07-02 04:45:00",1,760,30,23,94,237,2279,74
4729,"2018-07-02 04:55:00",1,5077,312,21,1109,1109,12818,41
4730,"2018-07-02 05:00:00",1,1236,208,44,767,825,10652,51
4733,"2018-07-02 05:15:00",1,1962,262,253,953,1111,14686,56
4734,"2018-07-02 05:20:00",1,867,31,21,92,102,3505,110
4732,"2018-07-02 05:10:00",1,1391,139,28,267,369,6697,48
4735,"2018-07-02 05:25:00",1,823,69,35,354,395,9115,131
4736,"2018-07-02 05:30:00",1,1361,78,29,109,598,5545,71
4739,"2018-07-02 05:45:00",1,911,70,40,234,235,3045,43
4738,"2018-07-02 05:40:00",1,1001,158,30,415,480,11069,70
4741,"2018-07-02 05:55:00",1,1220,151,25,564,665,11040,73
4740,"2018-07-02 05:50:00",1,183,33,30,86,93,1548,46
4742,"2018-07-02 06:00:00",1,1304,203,50,690,793,12221,60
4743,"2018-07-02 06:05:00",1,418,49,28,73,161,2141,43
4744,"2018-07-02 06:10:00",1,1447,224,43,862,889,10756,48
4745,"2018-07-02 06:15:00",1,171,31,19,88,88,1214,38
4756,"2018-07-02 07:10:00",1,1721,79,73,130,299,23691,298
4749,"2018-07-02 06:35:00",1,654,46,25,102,249,2624,57
4771,"2018-07-02 08:25:00",1,650,42,30,160,281,4243,99
4768,"2018-07-02 08:10:00",1,895,69,30,257,390,3136,45
4788,"2018-07-02 09:50:00",1,1403,56,15,158,410,4246,75
4807,"2018-07-02 11:25:00",1,1723,71,21,180,431,4930,69
4753,"2018-07-02 06:55:00",1,995,95,55,403,431,4974,52
4776,"2018-07-02 08:50:00",1,1455,72,21,298,362,4890,67
4816,"2018-07-02 12:10:00",1,960,44,32,84,275,4271,96
4806,"2018-07-02 11:20:00",1,5017,121,14,322,1133,9361,77
4774,"2018-07-02 08:40:00",1,176,38,41,130,136,2274,59
4760,"2018-07-02 07:30:00",1,1357,86,34,174,668,7146,83
4800,"2018-07-02 10:50:00",1,7006,238,27,1236,1866,19311,81
4746,"2018-07-02 06:20:00",1,796,72,32,247,393,4062,56
4750,"2018-07-02 06:40:00",1,883,160,38,376,394,9443,59
4763,"2018-07-02 07:45:00",1,731,49,27,90,209,2944,59
4814,"2018-07-02 12:00:00",1,762,39,31,59,232,3030,76
4757,"2018-07-02 07:15:00",1,147,40,25,108,130,3467,86
4781,"2018-07-02 09:15:00",1,768,63,24,266,415,6744,107
4783,"2018-07-02 09:25:00",1,1359,55,28,328,348,4583,82
4754,"2018-07-02 07:00:00",1,4621,188,62,294,1336,11311,60
4766,"2018-07-02 08:00:00",1,978,58,20,251,287,3429,59
4769,"2018-07-02 08:15:00",1,839,70,34,168,429,6952,99
4790,"2018-07-02 10:00:00",1,1255,71,29,203,307,3981,56
4795,"2018-07-02 10:25:00",1,174,29,23,68,108,1835,62
4751,"2018-07-02 06:45:00",1,1242,218,253,569,621,11372,52
4747,"2018-07-02 06:25:00",1,1412,154,23,629,709,11267,73
4779,"2018-07-02 09:05:00",1,807,62,22,150,351,3325,53
4772,"2018-07-02 08:30:00",1,833,121,42,414,445,6171,51
4785,"2018-07-02 09:35:00",1,135,33,24,82,83,1645,49
4805,"2018-07-02 11:15:00",1,1496,70,26,294,645,5687,81
4761,"2018-07-02 07:35:00",1,518,104,39,330,359,12142,116
4758,"2018-07-02 07:20:00",1,1225,68,27,179,466,4324,63
4777,"2018-07-02 08:55:00",1,1375,113,35,571,573,5334,47
4755,"2018-07-02 07:05:00",1,199,28,17,80,111,2500,89
4764,"2018-07-02 07:50:00",1,777,75,40,142,394,4906,65
4748,"2018-07-02 06:30:00",1,903,75,35,431,435,3621,48
4799,"2018-07-02 10:45:00",1,1243,106,38,519,585,6704,63
4752,"2018-07-02 06:50:00",1,892,43,39,98,289,3415,78
4775,"2018-07-02 08:45:00",1,6451,350,33,634,2645,17518,50
4770,"2018-07-02 08:20:00",1,1323,134,41,297,655,10120,75
4767,"2018-07-02 08:05:00",1,2417,97,47,143,661,5825,60
4787,"2018-07-02 09:45:00",1,633,49,24,203,206,1797,36
4792,"2018-07-02 10:10:00",1,2632,128,29,583,908,7442,58
4808,"2018-07-02 11:30:00",1,1014,55,27,159,509,6306,114
4759,"2018-07-02 07:25:00",1,830,60,23,281,494,3492,58
4762,"2018-07-02 07:40:00",1,1171,70,32,279,455,5855,83
4773,"2018-07-02 08:35:00",1,174,39,27,98,100,1599,40
4812,"2018-07-02 11:50:00",1,3313,102,44,125,906,7281,71
4798,"2018-07-02 10:40:00",1,769,73,36,297,424,5594,76
4789,"2018-07-02 09:55:00",1,697,48,26,102,211,2792,58
4765,"2018-07-02 07:55:00",1,592,52,37,182,288,3453,66
4782,"2018-07-02 09:20:00",1,197,35,26,75,154,2531,72
4794,"2018-07-02 10:20:00",1,1021,46,23,97,294,4122,89
4780,"2018-07-02 09:10:00",1,786,40,12,139,300,3328,82
4784,"2018-07-02 09:30:00",1,1127,108,40,260,439,7919,73
4804,"2018-07-02 11:10:00",1,1189,66,27,228,453,4817,72
4778,"2018-07-02 09:00:00",1,1316,49,17,222,459,5717,116
4822,"2018-07-02 12:40:00",1,374,45,34,79,168,2804,61
4823,"2018-07-02 12:45:00",1,1261,78,30,202,344,3589,46
4786,"2018-07-02 09:40:00",1,1317,62,28,354,432,4355,70
4791,"2018-07-02 10:05:00",1,4341,168,43,1045,1108,10477,62
4809,"2018-07-02 11:35:00",1,706,41,24,99,248,2914,71
4797,"2018-07-02 10:35:00",1,1719,117,44,539,559,5073,43
4803,"2018-07-02 11:05:00",1,1221,76,21,436,490,4455,58
4818,"2018-07-02 12:20:00",1,1222,62,27,208,381,5279,85
4793,"2018-07-02 10:15:00",1,1224,65,33,134,497,5601,85
4810,"2018-07-02 11:40:00",1,623,55,36,167,277,4613,83
4796,"2018-07-02 10:30:00",1,1232,59,12,245,346,4136,70
4802,"2018-07-02 11:00:00",1,968,64,22,144,393,3498,54
4801,"2018-07-02 10:55:00",1,1377,76,25,228,515,4486,59
4815,"2018-07-02 12:05:00",1,1633,77,23,397,723,5868,76
4813,"2018-07-02 11:55:00",1,802,55,31,104,335,4016,73
4811,"2018-07-02 11:45:00",1,339,44,40,97,146,3446,78
4821,"2018-07-02 12:35:00",1,1011,136,69,297,502,7897,58
4820,"2018-07-02 12:30:00",1,1360,86,34,332,580,6507,75
4824,"2018-07-02 12:50:00",1,733,47,19,142,276,2542,53
4819,"2018-07-02 12:25:00",1,1164,63,34,244,307,4604,73
4817,"2018-07-02 12:15:00",1,770,37,23,82,266,3680,97
4826,"2018-07-02 13:00:00",1,1409,64,22,388,608,4676,73
4825,"2018-07-02 12:55:00",1,1255,56,12,290,322,6720,120
4830,"2018-07-02 13:20:00",1,805,62,36,157,245,3309,53
4827,"2018-07-02 13:05:00",1,1296,168,33,705,781,8576,51
4828,"2018-07-02 13:10:00",1,1129,97,23,417,475,5866,60
4829,"2018-07-02 13:15:00",1,1027,53,19,275,305,2999,56
4831,"2018-07-02 13:25:00",1,1353,96,39,351,610,7550,78
4833,"2018-07-02 13:35:00",1,304,39,30,106,139,3654,93
4832,"2018-07-02 13:30:00",1,2049,125,27,499,780,6547,52
4834,"2018-07-02 13:40:00",1,6024,153,31,1131,1369,15760,103
4835,"2018-07-02 13:45:00",1,1026,97,27,528,587,4403,45
4836,"2018-07-02 13:50:00",1,340,44,13,129,177,1754,39
4883,"2018-07-02 17:45:00",1,1355,97,38,589,600,5090,52
4856,"2018-07-02 15:30:00",1,170,43,28,93,94,1451,33
4903,"2018-07-02 19:25:00",1,1276,99,37,433,466,5478,55
4847,"2018-07-02 14:45:00",1,266,32,21,128,164,2019,63
4867,"2018-07-02 16:25:00",1,669,103,35,407,420,6904,67
4878,"2018-07-02 17:20:00",1,901,79,34,277,425,4349,55
4876,"2018-07-02 17:10:00",1,421,47,30,143,149,1948,41
4844,"2018-07-02 14:30:00",1,491,41,36,81,163,2513,61
4859,"2018-07-02 15:45:00",1,700,59,37,158,347,3989,67
4837,"2018-07-02 13:55:00",1,284,48,38,135,138,1898,39
4888,"2018-07-02 18:10:00",1,764,53,33,145,223,3334,62
4892,"2018-07-02 18:30:00",1,631,72,53,258,309,4741,65
4905,"2018-07-02 19:35:00",1,358,40,20,111,186,2519,62
4862,"2018-07-02 16:00:00",1,396,46,26,160,161,1829,39
4841,"2018-07-02 14:15:00",1,391,22,7,49,133,1454,65
4908,"2018-07-02 19:50:00",1,3751,160,24,944,1085,6252,39
4851,"2018-07-02 15:05:00",1,190,68,57,146,164,4954,72
4865,"2018-07-02 16:15:00",1,784,104,44,292,367,4818,46
4854,"2018-07-02 15:20:00",1,2501,102,26,134,1109,9811,96
4874,"2018-07-02 17:00:00",1,576,50,30,173,226,2794,55
4848,"2018-07-02 14:50:00",1,1385,88,18,586,799,7192,81
4872,"2018-07-02 16:50:00",1,1225,76,27,219,452,3684,48
4838,"2018-07-02 14:00:00",1,134,23,13,79,95,1336,56
4857,"2018-07-02 15:35:00",1,3461,91,25,85,758,5388,59
4880,"2018-07-02 17:30:00",1,1048,97,89,148,328,8515,87
4845,"2018-07-02 14:35:00",1,394,46,20,110,224,2853,61
4891,"2018-07-02 18:25:00",1,424,37,27,108,197,2091,56
4842,"2018-07-02 14:20:00",1,449,36,14,107,177,3069,85
4885,"2018-07-02 17:55:00",1,5012,293,35,1217,1530,21441,73
4860,"2018-07-02 15:50:00",1,2186,140,29,639,919,6163,44
4870,"2018-07-02 16:40:00",1,373,90,47,263,296,5455,60
4910,"2018-07-02 20:00:00",1,1200,90,33,169,588,4597,51
4839,"2018-07-02 14:05:00",1,1104,87,38,405,531,5153,59
4863,"2018-07-02 16:05:00",1,1393,84,32,279,348,4051,48
4852,"2018-07-02 15:10:00",1,5701,189,27,721,1485,12291,65
4849,"2018-07-02 14:55:00",1,447,36,24,73,178,2790,76
4855,"2018-07-02 15:25:00",1,824,53,27,255,256,2409,45
4868,"2018-07-02 16:30:00",1,1205,135,91,405,550,9103,67
4909,"2018-07-02 19:55:00",1,2038,112,17,565,1080,8351,74
4846,"2018-07-02 14:40:00",1,2206,82,20,562,610,4847,59
4843,"2018-07-02 14:25:00",1,1480,115,26,749,758,6030,52
4882,"2018-07-02 17:40:00",1,5373,143,37,1167,1265,9034,63
4840,"2018-07-02 14:10:00",1,1269,67,24,288,346,4375,65
4858,"2018-07-02 15:40:00",1,1268,54,27,109,358,4011,73
4866,"2018-07-02 16:20:00",1,605,70,34,239,241,3157,45
4900,"2018-07-02 19:10:00",1,2146,99,16,759,766,4674,47
4877,"2018-07-02 17:15:00",1,1238,83,32,372,430,5076,61
4887,"2018-07-02 18:05:00",1,1285,97,23,418,469,5764,59
4853,"2018-07-02 15:15:00",1,335,39,29,134,142,1570,40
4850,"2018-07-02 15:00:00",1,775,66,35,258,289,4150,62
4879,"2018-07-02 17:25:00",1,2482,222,37,663,1043,10906,49
4875,"2018-07-02 17:05:00",1,1211,107,41,335,700,5718,53
4861,"2018-07-02 15:55:00",1,1506,121,49,468,645,6343,52
4864,"2018-07-02 16:10:00",1,15855,466,212,362,3278,26587,57
4873,"2018-07-02 16:55:00",1,380,41,29,157,169,2667,64
4890,"2018-07-02 18:20:00",1,181,29,30,86,100,1529,51
