"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
1777,"2018-07-07 18:00:00",1,721,4,1,18,19,2339,495
1720,"2018-07-05 09:00:00",1,37,1,2,4,7,1220,845
1710,"2018-07-04 23:00:00",1,40,8,9,16,17,4114,488
1760,"2018-07-07 01:00:00",1,87,4,1,7,8,1354,291
1709,"2018-07-04 22:00:00",1,53,7,8,16,17,4449,584
1751,"2018-07-06 16:00:00",1,35,2,1,5,6,1488,633
1748,"2018-07-06 13:00:00",1,16,1,1,3,4,1012,787
1730,"2018-07-05 19:00:00",1,28,1,1,4,5,735,466
1708,"2018-07-04 21:00:00",1,600,7,7,26,28,5598,765
1740,"2018-07-06 05:00:00",1,84,1,1,5,6,962,614
1732,"2018-07-05 21:00:00",1,20,1,1,5,5,477,249
1716,"2018-07-05 05:00:00",1,1394,16,2,24,82,19040,1177
1723,"2018-07-05 12:00:00",1,21,1,2,4,5,904,519
1707,"2018-07-04 20:00:00",1,33,6,5,14,16,3775,623
1727,"2018-07-05 16:00:00",1,39,1,1,3,5,1066,754
1726,"2018-07-05 15:00:00",1,19,1,1,3,4,952,761
1728,"2018-07-05 17:00:00",1,27,1,1,4,5,1413,991
1721,"2018-07-05 10:00:00",1,243,1,1,3,5,1398,756
1737,"2018-07-06 02:00:00",1,19,2,2,4,4,383,156
1735,"2018-07-06 00:00:00",1,22,2,2,4,4,300,119
1742,"2018-07-06 07:00:00",1,58,1,1,2,5,1556,1160
1731,"2018-07-05 20:00:00",1,42,2,1,5,5,671,333
1772,"2018-07-07 13:00:00",1,43,1,1,5,6,939,544
1764,"2018-07-07 05:00:00",1,69,2,3,6,9,877,312
1762,"2018-07-07 03:00:00",1,21,3,3,5,5,318,88
1758,"2018-07-06 23:00:00",1,48,2,2,7,7,918,418
1752,"2018-07-06 17:00:00",1,90,1,1,5,9,1718,934
1724,"2018-07-05 13:00:00",1,19,1,1,4,6,788,489
1746,"2018-07-06 11:00:00",1,86,1,1,5,9,1560,879
1718,"2018-07-05 07:00:00",1,73,2,1,7,12,4355,1680
1739,"2018-07-06 04:00:00",1,95,4,3,8,8,863,215
1706,"2018-07-04 19:00:00",1,275,4,3,13,20,4894,1106
1736,"2018-07-06 01:00:00",1,37,3,2,4,4,664,182
1733,"2018-07-05 22:00:00",1,30,1,1,4,4,666,375
1725,"2018-07-05 14:00:00",1,19,1,2,4,5,718,452
1712,"2018-07-05 01:00:00",1,34,3,3,6,6,588,150
1711,"2018-07-05 00:00:00",1,44,3,1,6,6,690,185
1713,"2018-07-05 02:00:00",1,1453,35,3,34,37,5409,151
1750,"2018-07-06 15:00:00",1,39,1,1,2,4,976,755
1729,"2018-07-05 18:00:00",1,44,1,1,4,4,674,450
1714,"2018-07-05 03:00:00",1,25,5,4,8,8,574,112
1715,"2018-07-05 04:00:00",1,283,5,5,18,18,1445,255
1722,"2018-07-05 11:00:00",1,56,2,2,7,7,665,295
1763,"2018-07-07 04:00:00",1,245,6,3,15,19,1435,209
1761,"2018-07-07 02:00:00",1,32,3,2,5,6,389,122
1719,"2018-07-05 08:00:00",1,18,1,1,6,7,1308,788
1738,"2018-07-06 03:00:00",1,41,2,2,5,5,662,249
1757,"2018-07-06 22:00:00",1,45,2,1,5,5,1113,444
1753,"2018-07-06 18:00:00",1,1469,8,1,26,29,7284,880
1743,"2018-07-06 08:00:00",1,20,1,2,2,3,830,623
1756,"2018-07-06 21:00:00",1,22,1,1,4,5,623,400
1744,"2018-07-06 09:00:00",1,38,1,1,4,5,1323,1031
1769,"2018-07-07 10:00:00",1,42,1,1,4,6,1128,795
1734,"2018-07-05 23:00:00",1,32,2,1,4,5,607,224
1741,"2018-07-06 06:00:00",1,39,1,1,4,4,777,557
1775,"2018-07-07 16:00:00",1,26,1,1,3,5,977,695
1773,"2018-07-07 14:00:00",1,26,1,1,5,6,819,455
1747,"2018-07-06 12:00:00",1,177,2,1,7,9,1025,384
1755,"2018-07-06 20:00:00",1,54,1,2,4,4,831,554
1754,"2018-07-06 19:00:00",1,35,1,1,3,5,1094,801
1749,"2018-07-06 14:00:00",1,47,1,1,3,5,838,600
1770,"2018-07-07 11:00:00",1,27,1,2,4,5,1011,695
1780,"2018-07-07 21:00:00",1,38,1,1,6,7,854,435
1759,"2018-07-07 00:00:00",1,30,1,1,3,3,339,182
1768,"2018-07-07 09:00:00",1,52,1,1,6,7,1015,589
1774,"2018-07-07 15:00:00",1,68,2,2,6,10,1532,659
1785,"2018-07-08 02:00:00",1,23,2,4,7,7,521,182
1766,"2018-07-07 07:00:00",1,55,1,2,5,6,988,608
1765,"2018-07-07 06:00:00",1,84,3,2,6,8,1226,390
1767,"2018-07-07 08:00:00",1,44,2,2,7,8,951,430
1778,"2018-07-07 19:00:00",1,39,1,1,2,3,616,509
1781,"2018-07-07 22:00:00",1,40,2,1,5,6,1066,531
1771,"2018-07-07 12:00:00",1,3124,8,1,31,58,5686,636
1776,"2018-07-07 17:00:00",1,49,1,1,6,8,1515,880
1779,"2018-07-07 20:00:00",1,381,1,1,5,8,5052,3876
1784,"2018-07-08 01:00:00",1,51,2,2,6,7,625,220
1782,"2018-07-07 23:00:00",1,20,2,1,5,5,628,240
1783,"2018-07-08 00:00:00",1,15,2,2,4,4,454,206
1786,"2018-07-08 03:00:00",1,19,2,2,5,5,448,202
1787,"2018-07-08 04:00:00",1,109,2,2,7,7,628,279
1788,"2018-07-08 05:00:00",1,138,2,2,9,10,1098,488
1789,"2018-07-08 06:00:00",1,37,1,1,5,5,883,584
1790,"2018-07-08 07:00:00",1,1195,7,1,15,27,4656,635
1791,"2018-07-08 08:00:00",1,83,2,1,7,10,1254,614
1792,"2018-07-08 09:00:00",1,34,1,1,4,6,1128,719
1793,"2018-07-08 10:00:00",1,1500,6,1,30,34,5188,835
1794,"2018-07-08 11:00:00",1,18,1,2,4,4,820,526
1795,"2018-07-08 12:00:00",1,41,1,3,5,6,1077,755
1796,"2018-07-08 13:00:00",1,40,1,1,5,7,1114,584
1806,"2018-07-08 23:00:00",1,16,2,2,4,4,525,260
1803,"2018-07-08 20:00:00",1,2854,24,2,43,83,26952,1120
1863,"2018-07-11 08:00:00",1,350,1,1,5,13,2984,1859
1834,"2018-07-10 03:00:00",1,29,3,2,6,6,540,148
1804,"2018-07-08 21:00:00",1,63,2,2,5,7,1242,599
1866,"2018-07-11 11:00:00",1,47,1,1,5,9,2254,1466
1833,"2018-07-10 02:00:00",1,2329,13,2,66,66,4304,319
1871,"2018-07-11 16:00:00",1,32,1,1,5,9,2019,1144
1815,"2018-07-09 08:00:00",1,2287,5,1,24,43,6273,1089
1847,"2018-07-10 16:00:00",1,38,1,1,1,2,5424,4843
1814,"2018-07-09 07:00:00",1,534,2,3,5,6,1892,910
1820,"2018-07-09 13:00:00",1,4412,88,2,130,175,83533,943
1797,"2018-07-08 14:00:00",1,573,2,1,4,16,1962,952
1844,"2018-07-10 13:00:00",1,3572,11,1,60,113,39667,3531
1845,"2018-07-10 14:00:00",1,1693,1,1,1,30,8664,4644
1838,"2018-07-10 07:00:00",1,805,1,1,3,21,3095,1567
1825,"2018-07-09 18:00:00",1,541,2,1,5,15,2774,1088
1870,"2018-07-11 15:00:00",1,41,1,1,6,9,1495,831
1798,"2018-07-08 15:00:00",1,90,1,1,3,8,1479,894
1830,"2018-07-09 23:00:00",1,1287,6,1,27,28,2127,326
1849,"2018-07-10 18:00:00",1,970,2,1,4,26,3437,1604
1823,"2018-07-09 16:00:00",1,32,1,1,3,7,2103,1380
1805,"2018-07-08 22:00:00",1,18,1,1,4,4,500,267
1799,"2018-07-08 16:00:00",1,917,4,1,18,20,5268,1281
1817,"2018-07-09 10:00:00",1,29,1,1,4,5,1181,813
1810,"2018-07-09 03:00:00",1,32,2,3,6,7,682,229
1807,"2018-07-09 00:00:00",1,40,4,4,6,6,582,145
1813,"2018-07-09 06:00:00",1,80,3,2,7,9,5377,1538
1808,"2018-07-09 01:00:00",1,30,2,2,5,5,363,156
1861,"2018-07-11 06:00:00",1,41,1,1,3,10,2689,1804
1809,"2018-07-09 02:00:00",1,55,3,3,7,7,529,153
1800,"2018-07-08 17:00:00",1,239,1,1,2,8,1659,1097
1843,"2018-07-10 12:00:00",1,13,1,1,2,2,1452,1366
1873,"2018-07-11 18:00:00",1,49,1,1,2,6,1803,1472
1858,"2018-07-11 03:00:00",1,36,4,4,8,8,558,133
1821,"2018-07-09 14:00:00",1,2734,16,3,52,54,10834,660
1846,"2018-07-10 15:00:00",1,56,1,1,1,2,4949,4476
1853,"2018-07-10 22:00:00",1,30,4,4,8,9,1839,400
1801,"2018-07-08 18:00:00",1,952,3,1,20,22,3469,1132
1831,"2018-07-10 00:00:00",1,30,3,3,7,7,497,153
1819,"2018-07-09 12:00:00",1,3530,100,1,67,111,102480,1023
1812,"2018-07-09 05:00:00",1,246,3,1,13,14,1230,366
1827,"2018-07-09 20:00:00",1,32,1,1,3,4,1205,895
1811,"2018-07-09 04:00:00",1,298,4,9,14,15,1412,284
1816,"2018-07-09 09:00:00",1,540,3,2,4,26,2477,729
1852,"2018-07-10 21:00:00",1,49,3,3,8,10,1104,332
1802,"2018-07-08 19:00:00",1,14,1,1,2,4,1217,1031
1829,"2018-07-09 22:00:00",1,53,2,1,5,6,849,423
1832,"2018-07-10 01:00:00",1,30,2,2,5,5,407,153
1822,"2018-07-09 15:00:00",1,1598,5,1,14,33,5229,1033
1841,"2018-07-10 10:00:00",1,626,2,1,3,17,2891,1371
1824,"2018-07-09 17:00:00",1,155,1,1,5,8,1948,1180
1872,"2018-07-11 17:00:00",1,45,1,1,3,6,1923,1439
1818,"2018-07-09 11:00:00",1,58,1,1,4,8,1357,833
1836,"2018-07-10 05:00:00",1,98,1,2,7,9,1216,665
1857,"2018-07-11 02:00:00",1,31,5,5,9,9,728,137
1826,"2018-07-09 19:00:00",1,24,1,1,3,6,1427,939
1835,"2018-07-10 04:00:00",1,26,1,2,3,5,652,386
1840,"2018-07-10 09:00:00",1,656,2,1,2,16,3451,1623
1828,"2018-07-09 21:00:00",1,23,1,1,3,4,937,633
1878,"2018-07-11 23:00:00",1,47,4,4,9,9,753,177
1842,"2018-07-10 11:00:00",1,909,2,1,2,18,4407,1643
1855,"2018-07-11 00:00:00",1,22,4,5,8,8,585,122
1837,"2018-07-10 06:00:00",1,46,1,1,3,6,2012,1494
1839,"2018-07-10 08:00:00",1,864,1,1,2,22,3260,1707
1850,"2018-07-10 19:00:00",1,1362,3,2,5,34,4235,1378
1854,"2018-07-10 23:00:00",1,29,2,4,7,8,849,338
1867,"2018-07-11 12:00:00",1,56,2,2,9,11,1311,575
1848,"2018-07-10 17:00:00",1,44,1,1,2,5,5064,4257
1851,"2018-07-10 20:00:00",1,36,1,1,5,7,1417,825
1856,"2018-07-11 01:00:00",1,46,9,6,10,10,1161,129
1860,"2018-07-11 05:00:00",1,50,1,1,4,7,1697,1106
1869,"2018-07-11 14:00:00",1,2084,10,1,40,44,9434,923
1859,"2018-07-11 04:00:00",1,1850,16,3,43,51,5633,352
1862,"2018-07-11 07:00:00",1,895,3,1,15,41,5935,1746
1864,"2018-07-11 09:00:00",1,822,2,1,3,27,3417,1594
1868,"2018-07-11 13:00:00",1,45,1,1,7,10,1550,792
1865,"2018-07-11 10:00:00",1,175,1,1,4,10,3087,1809
1875,"2018-07-11 20:00:00",1,56,1,1,2,5,1197,864
1874,"2018-07-11 19:00:00",1,29,1,1,3,5,1589,1210
1876,"2018-07-11 21:00:00",1,27,1,1,4,4,741,484
1877,"2018-07-11 22:00:00",1,30,2,2,8,8,943,390
1879,"2018-07-12 00:00:00",1,27,4,5,9,9,742,183
1880,"2018-07-12 01:00:00",1,32,3,5,8,9,842,215
1881,"2018-07-12 02:00:00",1,31,4,4,9,9,708,167
1882,"2018-07-12 03:00:00",1,23,4,5,9,9,659,151
1883,"2018-07-12 04:00:00",1,625,3,2,18,19,2158,569
1884,"2018-07-12 05:00:00",1,46,2,1,8,10,1598,728
1885,"2018-07-12 06:00:00",1,62,1,1,4,10,1924,1226
1886,"2018-07-12 07:00:00",1,274,1,1,3,10,3040,1766
1887,"2018-07-12 08:00:00",1,34,1,1,3,8,2439,1776
1953,"2018-07-15 02:00:00",1,34,4,6,10,10,696,163
1907,"2018-07-13 04:00:00",1,516,5,12,19,20,1242,236
1889,"2018-07-12 10:00:00",1,53,2,2,8,10,1232,572
1911,"2018-07-13 08:00:00",1,72,1,1,4,12,2918,1625
1896,"2018-07-12 17:00:00",1,198,2,1,7,13,3067,1270
1938,"2018-07-14 11:00:00",1,1614,4,1,35,40,3765,914
1903,"2018-07-13 00:00:00",1,29,6,6,10,10,829,126
1944,"2018-07-14 17:00:00",1,692,3,1,9,25,2873,851
1898,"2018-07-12 19:00:00",1,2687,7,1,50,65,7750,997
1922,"2018-07-13 19:00:00",1,40,1,1,5,9,1331,744
1931,"2018-07-14 04:00:00",1,557,8,5,14,26,1884,229
1913,"2018-07-13 10:00:00",1,447,1,1,5,18,2610,1336
1901,"2018-07-12 22:00:00",1,29,4,4,11,11,996,204
1888,"2018-07-12 09:00:00",1,2734,12,1,51,58,15073,1211
1916,"2018-07-13 13:00:00",1,35,1,1,5,9,1708,906
1892,"2018-07-12 13:00:00",1,16,1,1,3,4,1041,831
1899,"2018-07-12 20:00:00",1,33,1,1,7,8,1079,545
1956,"2018-07-15 05:00:00",1,66,2,2,8,13,1460,687
1891,"2018-07-12 12:00:00",1,16,1,1,3,4,658,485
1936,"2018-07-14 09:00:00",1,19,2,1,6,8,1383,691
1935,"2018-07-14 08:00:00",1,42,1,1,8,11,1482,808
1955,"2018-07-15 04:00:00",1,57,6,6,13,14,867,143
1926,"2018-07-13 23:00:00",1,48,3,3,8,9,932,305
1893,"2018-07-12 14:00:00",1,252,1,1,2,8,1396,938
1923,"2018-07-13 20:00:00",1,48,1,1,6,9,1522,769
1906,"2018-07-13 03:00:00",1,32,2,3,6,6,465,184
1910,"2018-07-13 07:00:00",1,316,1,1,3,12,2676,1753
1925,"2018-07-13 22:00:00",1,45,2,2,11,12,1485,514
1914,"2018-07-13 11:00:00",1,31,2,1,7,10,1492,672
1894,"2018-07-12 15:00:00",1,17,1,1,2,3,964,841
1902,"2018-07-12 23:00:00",1,25,5,5,10,10,859,170
1895,"2018-07-12 16:00:00",1,2741,11,1,21,90,13225,1190
1947,"2018-07-14 20:00:00",1,36,2,1,6,8,1261,608
1943,"2018-07-14 16:00:00",1,37,1,1,6,8,1512,852
1927,"2018-07-14 00:00:00",1,22,3,3,8,8,920,247
1908,"2018-07-13 05:00:00",1,85,1,1,6,11,1254,628
1905,"2018-07-13 02:00:00",1,29,6,6,10,10,717,108
1890,"2018-07-12 11:00:00",1,35,1,1,4,6,983,640
1897,"2018-07-12 18:00:00",1,5080,53,1,72,95,117972,2188
1958,"2018-07-15 07:00:00",1,42,1,1,7,10,1423,716
1941,"2018-07-14 14:00:00",1,43,2,2,6,8,1148,554
1912,"2018-07-13 09:00:00",1,923,2,1,4,24,3838,1893
1919,"2018-07-13 16:00:00",1,425,3,2,12,18,2996,896
1917,"2018-07-13 14:00:00",1,45,2,1,9,12,2203,999
1900,"2018-07-12 21:00:00",1,29,2,3,7,8,798,314
1904,"2018-07-13 01:00:00",1,31,4,5,10,10,815,179
1918,"2018-07-13 15:00:00",1,44,2,1,9,11,1295,494
1940,"2018-07-14 13:00:00",1,43,2,2,6,8,1467,683
1928,"2018-07-14 01:00:00",1,41,2,3,10,10,1245,423
1909,"2018-07-13 06:00:00",1,37,1,1,2,5,1202,955
1915,"2018-07-13 12:00:00",1,39,1,1,5,8,1139,646
1920,"2018-07-13 17:00:00",1,37,1,2,6,11,2035,1036
1924,"2018-07-13 21:00:00",1,36,2,2,7,9,1158,519
1929,"2018-07-14 02:00:00",1,37,4,3,11,11,1098,256
1921,"2018-07-13 18:00:00",1,36,1,1,7,10,1474,765
1965,"2018-07-15 14:00:00",1,133,2,1,6,12,2490,1216
1948,"2018-07-14 21:00:00",1,23,1,1,6,7,1118,598
1939,"2018-07-14 12:00:00",1,28,2,3,7,10,1838,836
1933,"2018-07-14 06:00:00",1,2792,14,1,51,65,16737,1188
1951,"2018-07-15 00:00:00",1,36,4,5,11,12,1157,283
1930,"2018-07-14 03:00:00",1,48,5,4,10,10,1199,218
1942,"2018-07-14 15:00:00",1,694,6,2,14,21,2656,431
1932,"2018-07-14 05:00:00",1,101,2,2,9,14,1950,820
1934,"2018-07-14 07:00:00",1,56,2,1,7,10,1720,799
1945,"2018-07-14 18:00:00",1,28,1,1,5,8,1281,774
1937,"2018-07-14 10:00:00",1,815,4,1,9,16,2976,657
1960,"2018-07-15 09:00:00",1,36,2,1,9,11,1803,764
1952,"2018-07-15 01:00:00",1,1548,13,4,54,54,2373,179
1946,"2018-07-14 19:00:00",1,2332,5,1,5,78,5865,1010
1949,"2018-07-14 22:00:00",1,31,2,2,8,9,1229,412
1962,"2018-07-15 11:00:00",1,46,2,2,11,12,1660,583
1950,"2018-07-14 23:00:00",1,25,2,3,6,7,844,283
1957,"2018-07-15 06:00:00",1,93,2,2,10,12,1578,618
1954,"2018-07-15 03:00:00",1,37,6,7,11,11,952,154
1959,"2018-07-15 08:00:00",1,53,3,1,6,11,3697,1213
1966,"2018-07-15 15:00:00",1,47,1,1,7,10,1668,874
1967,"2018-07-15 16:00:00",1,823,3,1,20,28,2729,813
1961,"2018-07-15 10:00:00",1,56,1,2,7,11,1667,860
1963,"2018-07-15 12:00:00",1,36,1,1,6,10,1855,1035
1968,"2018-07-15 17:00:00",1,71,1,1,7,12,2291,1219
1964,"2018-07-15 13:00:00",1,58,2,1,7,11,1961,938
1969,"2018-07-15 18:00:00",1,3315,20,1,55,104,33320,1642
1970,"2018-07-15 19:00:00",1,35,1,1,6,12,2672,1510
1971,"2018-07-15 20:00:00",1,46,1,1,6,10,1896,1059
1972,"2018-07-15 21:00:00",1,40,2,2,8,10,1377,490
1973,"2018-07-15 22:00:00",1,38,5,5,10,11,897,177
1974,"2018-07-15 23:00:00",1,38,4,7,12,12,975,224
1975,"2018-07-16 00:00:00",1,33,5,5,9,10,718,141
1976,"2018-07-16 01:00:00",1,48,6,6,12,12,791,119
1977,"2018-07-16 02:00:00",1,34,4,6,10,10,758,184
1978,"2018-07-16 03:00:00",1,29,3,5,8,8,610,164
1983,"2018-07-16 11:00:00",1,1281,5,1,27,32,4866,896
1984,"2018-07-16 12:00:00",1,43,2,2,8,13,2236,893
1981,"2018-07-16 09:00:00",1,46,1,1,5,9,1784,1126
1979,"2018-07-16 04:00:00",1,439,5,15,20,27,1762,307
1982,"2018-07-16 10:00:00",1,35,1,1,6,10,1722,963
1980,"2018-07-16 05:00:00",1,76,2,2,9,14,1480,708
1985,"2018-07-16 13:00:00",1,43,1,1,6,10,1565,887
