"id","ts","min","max","avg","sum","cnt"
280,"2018-06-27 08:00:00",511,581904,9521,7673976,806
283,"2018-06-27 11:00:00",225,1987715,16366,11767842,719
275,"2018-06-27 03:00:00",433,516741,7185,7077284,985
274,"2018-06-27 02:00:00",225,165927,7354,8325521,1132
262,"2018-06-26 14:00:00",497,989887,8409,12513033,1488
269,"2018-06-26 21:00:00",225,507690,9058,8976680,991
279,"2018-06-27 07:00:00",225,7486207,24237,28479299,1175
276,"2018-06-27 04:00:00",391,276738,8220,9651326,1174
273,"2018-06-27 01:00:00",225,266656,8287,6655237,803
287,"2018-06-27 15:00:00",225,1599792,16477,11352817,689
282,"2018-06-27 10:00:00",225,822870,10239,7126443,696
281,"2018-06-27 09:00:00",225,1408851,13172,9931774,754
294,"2018-06-27 22:00:00",501,6459128,23381,9305786,398
290,"2018-06-27 18:00:00",225,506995,10040,6204777,618
285,"2018-06-27 13:00:00",225,980823,13441,10901016,811
286,"2018-06-27 14:00:00",225,161903,6485,5350306,825
289,"2018-06-27 17:00:00",228,991005,15085,11374515,754
291,"2018-06-27 19:00:00",225,7653600,20505,13225928,645
292,"2018-06-27 20:00:00",225,1987638,17842,12721524,713
297,"2018-06-28 01:00:00",225,1083501,11699,5721104,489
295,"2018-06-27 23:00:00",225,248444,8493,3660640,431
296,"2018-06-28 00:00:00",225,236180,7153,3448184,482
298,"2018-06-28 02:00:00",225,219178,8720,3043329,349
299,"2018-06-28 03:00:00",225,192792,9271,4237039,457
300,"2018-06-28 04:00:00",225,184897,9574,5476733,572
301,"2018-06-28 05:00:00",225,980838,15947,12263538,769
302,"2018-06-28 06:00:00",403,1987687,14339,8947744,624
303,"2018-06-28 07:00:00",225,610688,11948,7097241,594
320,"2018-06-29 00:00:00",344,188586,7272,7861387,1081
318,"2018-06-28 22:00:00",228,92361,6632,7759521,1170
365,"2018-06-30 21:00:00",428,9614487,20520,28974510,1412
345,"2018-06-30 01:00:00",225,346075,7714,6772936,878
327,"2018-06-29 07:00:00",225,980785,9518,13002180,1366
330,"2018-06-29 10:00:00",431,6459058,17510,18946032,1082
316,"2018-06-28 20:00:00",437,919013,7546,14927562,1978
324,"2018-06-29 04:00:00",225,346981,7879,10046765,1275
341,"2018-06-29 21:00:00",225,9614767,36117,35431626,981
335,"2018-06-29 15:00:00",225,732009,11928,14969798,1255
311,"2018-06-28 15:00:00",497,982287,9346,14599343,1562
304,"2018-06-28 08:00:00",324,524518,12867,9830429,764
348,"2018-06-30 04:00:00",225,327853,8689,6795572,782
308,"2018-06-28 12:00:00",384,1505832,13881,13909639,1002
352,"2018-06-30 08:00:00",521,980736,11159,10334121,926
334,"2018-06-29 14:00:00",518,1148480,10166,11253839,1107
314,"2018-06-28 18:00:00",225,1302308,9054,12142531,1341
342,"2018-06-29 22:00:00",408,703732,9599,9311534,970
326,"2018-06-29 06:00:00",403,726832,8264,11214966,1357
357,"2018-06-30 13:00:00",422,2422502,16962,18692571,1102
356,"2018-06-30 12:00:00",228,3376970,16841,14786692,878
321,"2018-06-29 01:00:00",507,305905,7756,8609867,1110
305,"2018-06-28 09:00:00",514,4715131,18993,10693282,563
329,"2018-06-29 09:00:00",225,2571414,16573,21529616,1299
333,"2018-06-29 13:00:00",343,980366,10804,13981377,1294
319,"2018-06-28 23:00:00",514,345775,7785,9077954,1166
309,"2018-06-28 13:00:00",417,2412899,11846,15163067,1280
323,"2018-06-29 03:00:00",225,374350,9375,12882597,1374
312,"2018-06-28 16:00:00",512,484688,6192,10304886,1664
317,"2018-06-28 21:00:00",342,434923,7109,9107183,1281
343,"2018-06-29 23:00:00",225,236595,7309,6322922,865
355,"2018-06-30 11:00:00",225,236180,7164,7006926,978
306,"2018-06-28 10:00:00",295,1505818,13280,11275190,849
346,"2018-06-30 02:00:00",295,1508150,16599,13893965,837
358,"2018-06-30 14:00:00",581,980480,9120,9010959,988
362,"2018-06-30 18:00:00",536,209356,6648,8357180,1257
315,"2018-06-28 19:00:00",225,1082875,8047,11250943,1398
332,"2018-06-29 12:00:00",343,346243,9515,11427891,1201
328,"2018-06-29 08:00:00",401,524528,8270,13729379,1660
325,"2018-06-29 05:00:00",506,1575346,8669,11322274,1306
344,"2018-06-30 00:00:00",344,1275758,9377,7811108,833
