"id","cnt","ts"
492,19,"2018-04-14 02:00:00"
526,24,"2018-04-14 04:50:00"
468,23,"2018-04-14 00:00:00"
506,16,"2018-04-14 03:10:00"
493,23,"2018-04-14 02:05:00"
469,23,"2018-04-14 00:05:00"
533,28,"2018-04-14 05:25:00"
544,33,"2018-04-14 06:20:00"
494,21,"2018-04-14 02:10:00"
563,43,"2018-04-14 07:55:00"
549,26,"2018-04-14 06:45:00"
507,15,"2018-04-14 03:15:00"
495,19,"2018-04-14 02:15:00"
517,24,"2018-04-14 04:05:00"
553,37,"2018-04-14 07:05:00"
527,23,"2018-04-14 04:55:00"
508,12,"2018-04-14 03:20:00"
496,19,"2018-04-14 02:20:00"
534,23,"2018-04-14 05:30:00"
518,25,"2018-04-14 04:10:00"
497,20,"2018-04-14 02:25:00"
540,32,"2018-04-14 06:00:00"
509,12,"2018-04-14 03:25:00"
574,40,"2018-04-14 08:50:00"
519,18,"2018-04-14 04:15:00"
528,24,"2018-04-14 05:00:00"
510,11,"2018-04-14 03:30:00"
557,46,"2018-04-14 07:25:00"
535,25,"2018-04-14 05:35:00"
511,13,"2018-04-14 03:35:00"
545,34,"2018-04-14 06:25:00"
520,18,"2018-04-14 04:20:00"
768,14,"2018-04-15 01:00:00"
529,23,"2018-04-14 05:05:00"
550,31,"2018-04-14 06:50:00"
521,17,"2018-04-14 04:25:00"
541,37,"2018-04-14 06:05:00"
566,38,"2018-04-14 08:10:00"
536,27,"2018-04-14 05:40:00"
554,40,"2018-04-14 07:10:00"
530,24,"2018-04-14 05:10:00"
546,33,"2018-04-14 06:30:00"
770,13,"2018-04-15 01:10:00"
542,37,"2018-04-14 06:10:00"
558,35,"2018-04-14 07:30:00"
537,29,"2018-04-14 05:45:00"
561,38,"2018-04-14 07:45:00"
547,33,"2018-04-14 06:35:00"
551,37,"2018-04-14 06:55:00"
571,37,"2018-04-14 08:35:00"
564,38,"2018-04-14 08:00:00"
555,37,"2018-04-14 07:15:00"
569,43,"2018-04-14 08:25:00"
